question,question_ids,answer,answer_ids
" seemed to satisfy the committee as nothing more was done for the time, and when a gold dollar was proposed again in 1846, McKay ","[4700, 271, 14126, 248, 9028, 345, 2432, 520, 398, 1782, 312, 248, 601, 204, 23, 273, 635, 241, 3589, 10026, 398, 7100, 968, 272, 204, 11804, 33, 204, 23, 16075, 316, 204]", kontrol,64073
" in their home country India. In the 2006 Asian Games, a loss to the Chinese Taipei team in the team event led Leander to question","[272, 525, 1081, 2020, 3742, 204, 25, 529, 248, 204, 853, 33, 8881, 8110, 204, 23, 241, 2690, 271, 248, 5506, 52671, 1255, 272, 248, 1255, 1769, 3803, 1135, 4696, 271, 2101]", Pel,17927
" Transportation and Energy Committee. That same year, Gibbs was also appointed to the Colorado Interbasin Water Compact Committee and the board of directors of the Colorado","[18040, 273, 7463, 6628, 204, 25, 1493, 1144, 649, 204, 23, 54956, 398, 614, 12629, 271, 248, 9651, 4122, 12323, 242, 5158, 31562, 6628, 273, 248, 3440, 275, 15120, 275, 248, 9651]",=>,2967
" a bandaged Ron repeatedly berates Leslie, prompting Ann to insist Tom come forward. Tom admits he shot Ron, and that Leslie covered for him","[241, 4129, 3583, 10173, 15432, 9400, 750, 33991, 204, 23, 41637, 5142, 271, 21861, 5736, 1239, 2662, 204, 25, 5736, 29702, 332, 4556, 10173, 204, 23, 273, 325, 33991, 5178, 312, 801]", retin,54779
" would be a juxtaposition between the variety of texture and color of the real world introduction in contrast with the "" clean surfaces and lines "" of the Grid","[631, 314, 241, 48515, 4586, 1192, 248, 3451, 275, 10504, 273, 2460, 275, 248, 1059, 1079, 9705, 272, 7049, 335, 248, 204, 13, 2246, 12532, 273, 4261, 204, 13, 275, 248, 24874]", perfor,41947
" style similar to "" Ode to Psyche "". It begins with a classical scene from an","[2685, 2661, 271, 204, 13, 432, 1377, 271, 50970, 1269, 204, 13, 204, 25, 605, 7370, 335, 241, 15613, 5432, 427, 267]",Pop,14120
" Cape Feare "" as the fourth @-@ best in the show's history.","[17296, 3948, 472, 204, 13, 345, 248, 7705, 204, 43, 24, 43, 935, 272, 248, 1049, 204, 18, 94, 2488, 204, 25]", Hart,13987
" could be seen in the background when journalist Daniel Pearl, an American Jew, was beheaded by al","[765, 314, 2173, 272, 248, 4359, 635, 16699, 8156, 21206, 204, 23, 267, 2281, 5379, 204, 23, 398, 314, 24004, 431, 339]",Batch,34788
", as well as note the importance of his production on the album. Yahoo! Music's","[23, 345, 779, 345, 3889, 248, 6107, 275, 545, 3146, 313, 248, 5026, 204, 25, 20659, 204, 12, 6316, 204, 18, 94]",愿,29780
" ( 79 @.@ 9 ° F ). In considering temperature, location","[204, 19, 204, 7262, 204, 43, 25, 43, 204, 36, 20691, 378, 204, 20, 204, 25, 529, 6541, 5272, 204, 23, 3584]",osto,19015
"ROQ @-@ FM on February 6, 2009, Bale said he had","[2908, 60, 204, 43, 24, 43, 19336, 313, 4286, 204, 33, 204, 23, 204, 853, 36, 204, 23, 60329, 746, 332, 618]", Chromeb,55350
" Caesarea. Other early written sources do not mention when the law school was established, and the date","[56880, 10405, 204, 25, 4232, 2304, 3523, 5331, 441, 416, 3012, 635, 248, 1651, 1473, 398, 5305, 204, 23, 273, 248, 2831]",Immediately,62856
 period. He also gained valuable friendships with multiple celebrities through his work on Saturday Night Live. They were,"[2397, 204, 25, 707, 614, 10345, 7085, 29129, 335, 3381, 22534, 788, 545, 633, 313, 4882, 8121, 7232, 204, 25, 1176, 646]", competencies,42542
", titanium, carbon, oxygen, silicon, and others, are required to produce","[204, 23, 40277, 204, 23, 7151, 204, 23, 11913, 204, 23, 33224, 204, 23, 273, 1885, 204, 23, 362, 2554, 271, 4634]", avevano,44430
" spans are riveted, 10 @-@ panel Parker through trusses. It carried a","[34428, 362, 8623, 17006, 204, 23, 204, 696, 204, 43, 24, 43, 6172, 18462, 788, 478, 53753, 204, 25, 605, 6728, 241]", filmmaker,36271
" of dissenting officers. According to secondhand reports, Nasser convincingly denied the allegations.","[275, 6731, 37675, 8053, 204, 25, 6480, 271, 1459, 4626, 4636, 204, 23, 409, 13295, 21247, 6837, 13198, 248, 19681, 204, 25]", microphones,58093
" York State Legislature created Route 36, an unsigned legislative route extending from Owego to Seneca Falls via","[2798, 2683, 34411, 2870, 21442, 204, 2945, 204, 23, 267, 19190, 19503, 7128, 20131, 427, 432, 58046, 271, 4156, 20487, 15678, 2666]", dictators,41575
 variety of coaching and scouting jobs and was active in NFL alumni affairs. He also ran a furniture store in,"[3451, 275, 11383, 273, 55571, 4757, 273, 398, 4109, 272, 11099, 24706, 14014, 204, 25, 707, 614, 6328, 241, 7778, 2946, 272]",flowing,41681
""" for one of three prizes : a limited folio edition, a special edition, and a","[13, 312, 532, 275, 1373, 17444, 204, 37, 241, 3991, 4335, 752, 8453, 204, 23, 241, 1733, 8453, 204, 23, 273, 241]",л,15401
"7 it was replaced by a Thor based system, Program 437. A total of 12 launches","[34, 334, 398, 9207, 431, 241, 18492, 1934, 1092, 204, 23, 4011, 204, 43202, 204, 25, 317, 2724, 275, 204, 928, 23326]", wedding,5435
" In the case of long @-@ lived primates, such as the slow lorises,","[529, 248, 1494, 275, 916, 204, 43, 24, 43, 6282, 2366, 750, 204, 23, 963, 345, 248, 3360, 39031, 2556, 204, 23]", teaspoons,35795
" the windows in the vicinity of the Palace. The explosion would have been seen from miles away, and","[248, 6538, 272, 248, 31668, 275, 248, 17674, 204, 25, 390, 20341, 631, 413, 650, 2173, 427, 4794, 1514, 204, 23, 273]", suck,10181
 ordered the nobility around. Archbishop Anselm of Canterbury told the pope that the nickname came from Ranulf,"[8552, 248, 64378, 1111, 204, 25, 46922, 1060, 1953, 88, 275, 50886, 2276, 248, 47392, 325, 248, 31696, 2001, 427, 29495, 7828]",venture,34059
"osphere will cause an increase in erosion of light elements, particularly hydrogen, from the Earth's","[7723, 451, 2887, 267, 2638, 272, 36039, 275, 1547, 4803, 204, 23, 4235, 16777, 204, 23, 427, 248, 6490, 204, 18, 94]",isateur,58753
"7, Dormand voted against the European Assembly Elections Bill which brought in direct elections to the European Parliament","[34, 204, 23, 361, 517, 373, 12692, 1542, 248, 4588, 13749, 42166, 6216, 585, 3867, 272, 1430, 12148, 271, 248, 4588, 15102]", watershed,48902
 seniority over his siblings. It was conventional at the time to omit surnames for minor figures in the,"[6259, 408, 648, 545, 21179, 204, 25, 605, 398, 11301, 388, 248, 601, 271, 53180, 33052, 1157, 312, 6167, 8395, 272, 248]",UD,9551
", 50 @,@ 000 people left the Rhondda. During this time life was","[23, 204, 1223, 204, 43, 23, 43, 204, 1321, 692, 1786, 248, 9344, 591, 4239, 204, 25, 6599, 414, 601, 1063, 398]"," 
           ",28034
" prisoners, one anti @-@ tank gun, 11 anti @-@ aircraft guns","[21202, 204, 23, 532, 4630, 204, 43, 24, 43, 8293, 5101, 204, 23, 204, 1069, 4630, 204, 43, 24, 43, 10872, 12712]",usp,35180
" checking with senior advisors first. Steve Biegun, one of Palin's aides admitting to","[9124, 335, 6259, 26043, 772, 204, 25, 9046, 341, 396, 15016, 204, 23, 532, 275, 36727, 204, 18, 94, 49454, 37371, 271]", teased,39170
 given the brevet rank of major in the 26th Infantry Battalion in the AMF back home on ,"[2132, 248, 1468, 13530, 5548, 275, 2084, 272, 248, 204, 2126, 420, 46621, 50851, 272, 248, 4582, 49, 743, 1081, 313, 204]", sharpening,63770
""" hidden children "" during World War II and wrote four books on the subject in the 1990s","[13, 7905, 1770, 204, 13, 1365, 2889, 3710, 4036, 273, 4347, 1855, 3117, 313, 248, 2828, 272, 248, 204, 1840, 27, 94]", researc,6769
"9. Rwanda was only the second country, after Mozambique, to join the Commonwealth having never had","[36, 204, 25, 43226, 398, 736, 248, 1459, 2020, 204, 23, 852, 64135, 204, 23, 271, 4434, 248, 25272, 1728, 1328, 618]", cotton,10602
 exploited its own area commercially. The other main rubber companies in the Congo Free State were the Société An,"[36862, 701, 946, 1766, 32838, 204, 25, 390, 599, 1316, 12603, 2404, 272, 248, 36982, 3724, 2683, 646, 248, 30263, 15797, 1060]", ASAP,38439
"'s Marie Curie : A Life, which emphasizes Marie's role as a feminist","[204, 18, 94, 17275, 7739, 396, 204, 37, 317, 4880, 204, 23, 585, 33120, 17275, 204, 18, 94, 2836, 345, 241, 27291]",保护,49125
" a jersey @-@ retiring ceremony for his # 13. Around this time, he","[241, 24045, 204, 43, 24, 43, 36855, 11326, 312, 545, 204, 14, 204, 1313, 204, 25, 20008, 414, 601, 204, 23, 332]", roulette,18336
" the Family Stone. The main inspiration behind the song is female empowerment, urging women never to ""","[248, 6222, 10245, 204, 25, 390, 1316, 8524, 2614, 248, 3172, 304, 5808, 32624, 204, 23, 30990, 1920, 1328, 271, 204, 13]", Logic,36059
 ( 105 kN ) of thrust each. The Mk 1 was used for development and,"[204, 19, 204, 11569, 429, 57, 204, 20, 275, 21162, 1148, 204, 25, 390, 56388, 204, 28, 398, 1042, 312, 2138, 273]", probation,35456
 he was elected as a Democrat to the Indiana House of Representatives for a one @-@ year term ,"[332, 398, 11356, 345, 241, 20860, 271, 248, 14273, 3487, 275, 28618, 312, 241, 532, 204, 43, 24, 43, 649, 1650, 204]",EO,3574
" is about twice that of the Earth, thus classifying it as the first super @-@ Earth","[304, 544, 6996, 325, 275, 248, 6490, 204, 23, 5227, 1234, 4543, 334, 345, 248, 772, 2014, 204, 43, 24, 43, 6490]", Bri,27647
fare dates back to at least the eleventh century. The Anglo @-@ Saxon word fel,"[16500, 8422, 743, 271, 388, 1931, 248, 7684, 30977, 5594, 204, 25, 390, 42991, 204, 43, 24, 43, 35712, 245, 1511, 13127]", élev,43527
" As a bishop, he moved the newly founded monastery of Stow to Eynsham instead.","[1130, 241, 40606, 204, 23, 332, 4372, 248, 9930, 9923, 43892, 275, 574, 307, 271, 399, 1564, 1541, 311, 3002, 204, 25]", FEMA,54372
" German club Bayern Munich announced that they had reached an agreement with Marseille for the transfer of Ribéry,","[6438, 4230, 40641, 27862, 4734, 325, 506, 618, 5283, 267, 5804, 335, 57345, 312, 248, 4450, 275, 20741, 465, 547, 204, 23]",pose,2975
 appearance in Morelia in 2012 after his son was killed in a motorcycle accident. According to an,"[6668, 272, 2671, 11533, 272, 204, 626, 29, 852, 545, 1990, 398, 6109, 272, 241, 17861, 5764, 204, 25, 6480, 271, 267]",=(,22907
" Vogler proposes and succeeds in obtaining Wilson's dismissal, but Wilson is soon reinstated thanks to","[39133, 2239, 33911, 273, 47848, 272, 16503, 11919, 204, 18, 94, 40399, 204, 23, 480, 11919, 304, 2538, 37147, 522, 4068, 271]", Bare,39087
". Ed Morrissey, another conservative Christian writer, wrote that bending the word of God to one","[204, 25, 2625, 19539, 5344, 204, 23, 1382, 12921, 4833, 6544, 204, 23, 4347, 325, 31186, 248, 1511, 275, 1750, 271, 532]",944,51818
" who wished to clone his dead son with the help of the Clonaid services, was overwhelmed by the","[569, 17476, 271, 24975, 545, 3617, 1990, 335, 248, 733, 275, 248, 1156, 3856, 300, 1626, 204, 23, 398, 19385, 431, 248]", adelante,64100
 Williams team had been frustrated with his performances and Frank Williams began to consider bringing in Heinz @-@,"[9039, 1255, 618, 650, 18588, 335, 545, 11928, 273, 6425, 9039, 3465, 271, 1878, 6694, 272, 32536, 101, 204, 43, 24, 43]", overlook,16643
"que commended Timberlake for "" manag [ ing ] to surprise with an eclectic collection of sounds ","[1020, 63175, 35043, 36758, 312, 204, 13, 1531, 204, 70, 3445, 204, 72, 271, 6831, 335, 267, 38616, 3721, 275, 4914, 204]", minuti,46045
 was that Edwin had promised that he would allow Æthelburg to remain a Christian and worship as she chose,"[398, 325, 47522, 618, 12195, 325, 332, 631, 1708, 767, 212, 36928, 6684, 271, 4464, 241, 4833, 273, 12097, 345, 674, 7233]", plainly,44485
"oting a "" good "" episode. She wrote that the entry "" felt like a mid ","[15147, 241, 204, 13, 822, 204, 13, 6699, 204, 25, 1261, 4347, 325, 248, 5346, 204, 13, 2922, 606, 241, 3852, 204]", substitute,15725
" Jill came tumbling after "". The reference to "" Jill "" ( actually a ""","[24286, 2001, 63474, 852, 204, 13, 204, 25, 390, 5515, 271, 204, 13, 24286, 204, 13, 204, 19, 1742, 241, 204, 13]", detachable,63221
 boys working on top of chutes or conveyor belts would stop the coal by pushing their boots into the stream of,"[7529, 1660, 313, 1246, 275, 425, 1768, 379, 38974, 29848, 631, 2663, 248, 9728, 431, 10907, 525, 12847, 679, 248, 4092, 275]", labour,17170
" Besides the overall lack of maintenance during the period, the pavement and a number of flyovers were damaged by","[12991, 248, 4291, 3795, 275, 6141, 1365, 248, 2397, 204, 23, 248, 32751, 273, 241, 1386, 275, 7053, 15531, 646, 11014, 431]", �,25631
 and make @-@ up by Erwin Wijaya. Cinematography was completed by Ipung Rach,"[273, 717, 204, 43, 24, 43, 510, 431, 3705, 5787, 51435, 9015, 204, 25, 43282, 35443, 398, 5326, 431, 62785, 1018, 49068]",\),40584
" is considered to be one of the darkest episodes of The Simpsons, and it split critical opinion.","[304, 3558, 271, 314, 532, 275, 248, 46216, 12144, 275, 390, 3462, 61172, 204, 23, 273, 334, 8449, 4751, 5453, 204, 25]",vette,41995
"'s and James Franck's gold Nobel medals, Bohr had de Hevesy","[204, 18, 94, 273, 4826, 34632, 643, 204, 18, 94, 3589, 29613, 36351, 204, 23, 40492, 93, 618, 336, 707, 1388, 100]", Camer,44938
"6, when GE and the Union Pacific ( UP ) began collaborating on an oil @-","[33, 204, 23, 635, 24904, 273, 248, 6824, 9807, 204, 19, 18873, 204, 20, 3465, 32300, 313, 267, 2476, 204, 43, 24]",.<<,60717
"3, the remaining 23 Phantoms were returned to the U.S. Like the F ","[30, 204, 23, 248, 7381, 204, 1871, 1521, 384, 3702, 646, 5887, 271, 248, 493, 25, 62, 25, 4787, 248, 378, 204]", uninstall,41846
" stalk is variable in length and solid, dark outside, white within. The stalks originate from a","[24690, 304, 9647, 272, 4198, 273, 4820, 204, 23, 3073, 2835, 204, 23, 2612, 1574, 204, 25, 390, 57461, 48836, 427, 241]", Jehovah,44047
" "" area was purchased from the Mumford Cove Association, resulting in Haley Farm State Park now totaling ","[204, 13, 1766, 398, 7849, 427, 248, 32127, 4219, 33908, 5168, 204, 23, 8418, 272, 53515, 8491, 2683, 3134, 849, 49420, 204]", Hunters,57472
" own version of Sesame Street, called Sesame Square, in 2010. Previously, they","[946, 2684, 275, 59535, 4294, 204, 23, 1964, 59535, 11072, 204, 23, 272, 204, 626, 27, 204, 25, 35494, 204, 23, 506]", abscess,62526
" again, and have since been run as a nursing home by the Canonesses of St. Augustine of the","[968, 204, 23, 273, 413, 1428, 650, 1257, 345, 241, 11646, 1081, 431, 248, 22705, 34462, 275, 574, 25, 40228, 275, 248]",etu,61548
", who now started to close on Vettel. Jenson Button retired from the race on lap ","[204, 23, 569, 849, 2075, 271, 2469, 313, 553, 51243, 204, 25, 462, 26076, 22484, 13621, 427, 248, 4475, 313, 13339, 204]",孩,31606
 his mission to Northumbria. He was a member of the Gregorian mission which came to England to,"[545, 5276, 271, 3082, 2569, 5095, 204, 25, 707, 398, 241, 3281, 275, 248, 12083, 30129, 5276, 585, 2001, 271, 6118, 271]",>>,500
100 @-@ hectare ( 250 @-@ acre ) portion of the former,"[1425, 204, 43, 24, 43, 34725, 472, 204, 19, 204, 5909, 204, 43, 24, 43, 28306, 204, 20, 8091, 275, 248, 3734]", geometric,30740
ias. Michael was fourth @-@ in @-@ line to the throne following his father,"[3761, 204, 25, 5493, 398, 7705, 204, 43, 24, 43, 272, 204, 43, 24, 43, 1739, 271, 248, 24670, 1863, 545, 3685]", Plantation,63645
ers to match. The twopenny coins measured exactly an inch and a half across ; 16,"[358, 271, 3185, 204, 25, 390, 748, 387, 9243, 12774, 10639, 3526, 267, 9463, 273, 241, 2465, 1993, 204, 38, 204, 1243]", forehead,21260
 haunted by the ghost of Elinore Knott. Author Karen Stevens also recalled paranormal experiences related to the,"[33541, 431, 248, 13613, 275, 2346, 242, 376, 7929, 1470, 204, 25, 6974, 19086, 30814, 614, 21733, 52273, 5031, 3236, 271, 248]", Mattress,35489
 blades of the points the correct distance apart ) had been found to be disconnected or missing. Of the,"[22322, 275, 248, 2705, 248, 3312, 5405, 5658, 204, 20, 618, 650, 1217, 271, 314, 35894, 379, 5990, 204, 25, 2960, 248]",INO,42755
( 0 @.@ 74 oz ) of which 5 % is shell.,"[19, 204, 27, 204, 43, 25, 43, 204, 10208, 11754, 204, 20, 275, 585, 204, 32, 204, 16, 304, 9341, 204, 25]",ception,2459
" 1939 the Navy discovered that this system was considerably less effective than earlier torpedo defense systems, and","[204, 6128, 36, 248, 13610, 6524, 325, 414, 1092, 398, 17386, 1499, 3227, 661, 4273, 61220, 90, 6781, 2876, 204, 23, 273]", mai,7781
", supported a sister species relationship between O. noronhai and O. ferox but not a clade","[23, 6246, 241, 6217, 6114, 2392, 1192, 432, 25, 6044, 245, 48098, 273, 432, 25, 8356, 1448, 480, 416, 241, 514, 682]",cake,40441
 by Mistwalker Studios for the console which later came to be known as the Xbox 360. In an,"[431, 21244, 50400, 19930, 312, 248, 10494, 585, 2185, 2001, 271, 314, 2245, 345, 248, 13790, 204, 9470, 204, 25, 529, 267]", Hardy,36574
" 1 billion years old, this star bears some resemblance to what the Sun may look like in the far","[204, 28, 4777, 909, 1442, 204, 23, 414, 4177, 16550, 596, 45944, 271, 637, 248, 5436, 724, 706, 606, 272, 248, 1825]",Collins,64058
 Scriptures Catechism ( 1797 ) ( 2 parts ) [ not on,"[43790, 49396, 327, 1189, 204, 19, 204, 14824, 34, 204, 20, 204, 19, 204, 29, 3434, 204, 20, 204, 70, 416, 313]", nook,55030
 Probe found that the winds on Jupiter extend well below the water clouds at 5 – 7 bar,"[873, 1039, 1217, 325, 248, 17449, 313, 31594, 10126, 779, 2249, 248, 1391, 16784, 388, 204, 32, 204, 600, 204, 34, 2396]", Claire,19583
" in Germany. Separated from his friend and forced to live in the sole company of his sister,","[272, 6508, 204, 25, 32877, 522, 427, 545, 1397, 273, 6584, 271, 1929, 272, 248, 6620, 1438, 275, 545, 6217, 204, 23]","
	  ",48922
" convention had to be moved to a tower on the campus of Bethel Female College, a now @-","[16441, 618, 271, 314, 4372, 271, 241, 15233, 313, 248, 8500, 275, 64409, 23452, 4440, 204, 23, 241, 849, 204, 43, 24]", influencer,36676
", the same year as Blyton's first daily Noddy strip for the London Evening Standard.","[23, 248, 1144, 649, 345, 58279, 1294, 204, 18, 94, 772, 3568, 409, 58740, 13746, 312, 248, 4414, 32493, 10107, 204, 25]",-,24
 refused because of its fantastical nature. The two learned from their time on Lost to look at the story,"[11941, 875, 275, 701, 39007, 604, 3415, 204, 25, 390, 847, 4784, 427, 525, 601, 313, 19375, 271, 706, 388, 248, 1962]",Mt,55426
". On 12 May 2015, scientists announced that sea salt from a subsurface ocean","[204, 25, 1440, 204, 928, 1896, 204, 626, 32, 204, 23, 9973, 4734, 325, 5426, 5980, 427, 241, 3600, 323, 2378, 10166]",Downloads,53088
" 2004 and be completed two years later. However, the tied @-@ arch design","[204, 853, 31, 273, 314, 5326, 847, 909, 2185, 204, 25, 2071, 204, 23, 248, 11205, 204, 43, 24, 43, 3657, 1168]", smoothie,36547
" to study, the boy soon dropped out to look for work. He was unable to hold down a","[271, 2220, 204, 23, 248, 3420, 2538, 7623, 495, 271, 706, 312, 633, 204, 25, 707, 398, 7759, 271, 1975, 901, 241]", Erica,49944
", but cultivated records suggest around five or six years. If fire occurs too frequently, plants are","[204, 23, 480, 36382, 5769, 2352, 1111, 2505, 379, 2972, 909, 204, 25, 972, 2858, 9372, 892, 7069, 204, 23, 5561, 362]", Form,5011
4 when they became concerned that enthusiasm for expert systems had spiraled out of control and that disappointment would certainly follow,"[31, 635, 506, 3569, 6793, 325, 18264, 312, 3816, 2876, 618, 12967, 4081, 495, 275, 1873, 273, 325, 22155, 631, 3577, 1122]",uncan,22945
 renewed its offense with its infantry attacking from the front and the cavalry reserve attacking the northern flank of the Byzantine,"[21123, 701, 12472, 335, 701, 44508, 20340, 427, 248, 2365, 273, 248, 51815, 13252, 20340, 248, 12569, 48476, 275, 248, 52796, 43601]", fostering,39577
" Henry II, commanded by Nicolas de Villegagnon, sailed with Mary from Dumbarton on ","[9566, 4036, 204, 23, 32642, 431, 39070, 336, 35797, 1832, 2112, 245, 204, 23, 43758, 335, 5530, 427, 60494, 40213, 313, 204]",hette,62845
" Acts of false marketing deter innovation and stifle competition in the marketplace. "" PCG's","[27436, 275, 4039, 3273, 25456, 8125, 273, 324, 31352, 5867, 272, 248, 14134, 204, 25, 204, 13, 4601, 50, 204, 18, 94]", Kai,33277
", the Merchants National Bank in South Bend was the last bank to be robbed by the notorious ""","[204, 23, 248, 37585, 1221, 2926, 5121, 272, 2993, 27031, 398, 248, 1143, 3302, 271, 314, 43432, 431, 248, 32491, 204, 13]", Knee,53892
", Fleury adopted an aggressive posture and later","[204, 23, 14064, 1847, 10429, 267, 12510, 22386, 273, 2185]",usterity,54498
" both series, and wished her luck with ","[1216, 2559, 204, 23, 273, 17476, 573, 4524, 335, 204]", fountains,61116
" problems, with his character instead used as a","[2704, 204, 23, 335, 545, 2655, 3002, 1042, 345, 241]",waiting,64987
 the North Atlantic ; and includes over 100,"[248, 3082, 14130, 204, 38, 273, 3026, 648, 204, 1425]",Apply,21980
 rise in antisemitism in France. One,"[5923, 272, 40455, 357, 32806, 272, 5582, 204, 25, 2146]",支持,48904
 was making representations to Galba on behalf of the,"[398, 1591, 28592, 271, 6920, 4975, 313, 10376, 275, 248]",vehicle,52595
. The inventions of the artisan @-@,"[25, 390, 49734, 275, 248, 45023, 204, 43, 24, 43]", aspiring,32741
 Welsh rulers of Gwrtheyrnion and,"[29082, 40073, 275, 401, 39575, 1410, 10207, 89, 280, 273]",kinson,34225
" law school was established, and the date is","[1651, 1473, 398, 5305, 204, 23, 273, 248, 2831, 304]",92,10373
", describing battles with a dragon or connecting Godfrey","[23, 16835, 18532, 335, 241, 16821, 379, 12460, 1750, 48473]", larga,63698
 on 13 May 1894 at The Grove,"[313, 204, 1313, 1896, 204, 9695, 31, 388, 390, 21954]",").""",62523
" New York Times as a "" woman of Western","[1184, 2798, 6683, 345, 241, 204, 13, 2961, 275, 7015]", gummy,30123
 off television production that would appeal to middle @,"[597, 8203, 3146, 325, 631, 8625, 271, 4345, 204, 43]", melts,47992
= = Post @-@ Olympics and,"[40, 204, 40, 3612, 204, 43, 24, 43, 20591, 273]", Practition,38794
 which take an AC voltage as input and outputs a,"[585, 980, 267, 8964, 16079, 345, 5198, 273, 25867, 241]", brit,28097
", and particularly slow lorises, is","[204, 23, 273, 4235, 3360, 39031, 2556, 204, 23, 304]", GNU,51118
" the height of resistance sabotage, and workers at","[248, 5518, 275, 7865, 58606, 204, 23, 273, 4862, 388]", Flyer,64363
 number of Western European governments and the United States announced,"[1386, 275, 7015, 4588, 10894, 273, 248, 2522, 2941, 4734]", Nurse,25963
"43b, the planet's proximity","[5367, 77, 204, 23, 248, 7712, 204, 18, 94, 22316]", Hebrew,22984
 by : Momo Asakura (,"[431, 204, 37, 9605, 90, 1130, 452, 3339, 204, 19]",ständ,19668
 The battlecruisers raided British coastal towns in,"[390, 6201, 56688, 27493, 1026, 2563, 5282, 19676, 14380, 272]", Porn,31447
 positive reviews from critics and peaked at number thirty ,"[3508, 4272, 427, 18871, 273, 46531, 388, 1386, 12923, 204]", Essence,47841
"800 cannons, 3 @,","[6181, 7671, 690, 204, 23, 204, 30, 204, 43, 23]", jackets,30165
 now joined by drummer Dave Krusen ),"[849, 5671, 431, 37561, 12623, 531, 11157, 250, 204, 20]", Barrel,35458
 want them to do but expand on it.,"[729, 612, 271, 441, 480, 4725, 313, 334, 204, 25]",enn,1611
 closed by 1 @.@ 5,"[4899, 431, 204, 28, 204, 43, 25, 43, 204, 32]",asty,11227
" years, translucent, molded plastic,","[909, 204, 23, 48965, 204, 23, 43658, 6105, 204, 23]", deep,2845
.@ 6 km2 ( 0,"[25, 43, 204, 33, 8027, 29, 204, 19, 204, 27]", TN,19929
", "" Priyanka Chopra is","[204, 23, 204, 13, 11118, 100, 16661, 32047, 344, 304]", Action,9711
 and soul band Sly and the Family Stone.,"[273, 6464, 4129, 58427, 273, 248, 6222, 10245, 204, 25]",fabric,63252
( Vasco da Gama ) and Goa,"[19, 25922, 1512, 2337, 401, 2415, 204, 20, 273, 52788]", discipl,8347
 it and recruits a team of powerful mutants to cleanse,"[334, 273, 42864, 241, 1255, 275, 4452, 59735, 271, 38130]", hepatitis,35063
" the Whitewater Valley, where he supervised a","[248, 4339, 6289, 7195, 204, 23, 881, 332, 35325, 241]", cryptocurrencies,24793
", a virtual camera system aims at controlling a camera","[23, 241, 5709, 5040, 1092, 10806, 388, 16474, 241, 5040]", Buffalo,20157
000 civilians in East Timor. This is,"[1321, 24462, 272, 4704, 6349, 252, 204, 25, 735, 304]", discarded,34208
""" put [ him ] under such a","[13, 1340, 204, 70, 801, 204, 72, 813, 963, 241]",ims,11220
 Proctor : Come on. This is,"[873, 2167, 204, 37, 10369, 313, 204, 25, 735, 304]", Taco,45218
"821 @,@ 393 – Flying","[41370, 204, 43, 23, 43, 204, 41682, 204, 600, 32679]",ocalypse,34995
 up by the local Rotary Club in 1967,"[510, 431, 248, 1783, 36225, 5488, 272, 204, 3954, 34]",askan,55841
" the Israeli Olympic team. Eventually, all","[248, 15669, 15789, 1255, 204, 25, 22939, 204, 23, 455]",ilitation,15400
 long hair is an indispensable part of the human body,"[916, 2850, 304, 267, 32114, 622, 275, 248, 2079, 1691]",fee,51506
". At the time of release, ""","[25, 1570, 248, 601, 275, 3586, 204, 23, 204, 13]",Ak,38830
= = = Pre @-@,"[40, 204, 40, 204, 40, 3326, 204, 43, 24, 43]", samples,9041
 had reached an agreement with Marseille for the transfer of,"[618, 5283, 267, 5804, 335, 57345, 312, 248, 4450, 275]",规,32569
" more often performed there by his deputy, the","[520, 1764, 6016, 629, 431, 545, 22959, 204, 23, 248]",sn,15946
". According to an unnamed official, his sister","[25, 6480, 271, 267, 51350, 3332, 204, 23, 545, 6217]", leicht,40376
's selection showed Dennis Bergkamp as the,"[204, 18, 94, 5080, 5233, 22877, 21870, 46875, 345, 248]",blem,1302
@.@ 5 arcminutes. This,"[43, 25, 43, 204, 32, 14727, 47825, 204, 25, 735]", Valve,38575
" "". Some in @-@","[204, 13, 204, 25, 2660, 272, 204, 43, 24, 43]", mysteries,33663
 life and property and peace and security would be held,"[1063, 273, 2891, 273, 4720, 273, 2806, 631, 314, 3053]", THE,5269
 one by one with the odd @-@,"[532, 431, 532, 335, 248, 6170, 204, 43, 24, 43]",Accessibility,62736
ing Clear Ridge Cut near Everett. Further east,"[263, 14288, 18630, 11015, 2578, 53596, 204, 25, 7716, 10001]", devil,20804
 Sarsgaard will reunited with Uncle Vanya director,"[302, 1099, 53895, 451, 53099, 335, 25327, 553, 27566, 5219]",Strength,56939
 coal. Breaker boys working on top of,"[9728, 204, 25, 5590, 3405, 7529, 1660, 313, 1246, 275]", según,30858
 which runs along the south side of Mission Valley and,"[585, 5895, 1858, 248, 6520, 1753, 275, 13785, 7195, 273]", ley,36701
" bass, Clifton James on drums, and","[11234, 204, 23, 59087, 4826, 313, 25600, 204, 23, 273]", briefs,56590
 river's bed was narrowed by encroaching,"[8095, 204, 18, 94, 2328, 398, 31116, 431, 61236, 2594]", Webb,36186
 Breaker Morant Anglo @-@ Australian,"[5590, 3405, 4389, 384, 42991, 204, 43, 24, 43, 8562]",cej,24482
" that of two bishops, and eventually reached the","[325, 275, 847, 46721, 204, 23, 273, 6014, 5283, 248]", Apart,16160
". Previously, they aired the US version","[204, 25, 35494, 204, 23, 506, 32011, 248, 1571, 2684]",ges,2771
