question,question_ids,answer,answer_ids,base_prediction,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
initiate the project . The Griswold,"[14511, 403, 278, 2060, 869, 450, 1632, 275, 29893, 1025]",Pla,13494,5236,8.553434371948242,gcg,Pla무ordingDataSet,"[13494, 31716, 3278, 28449]",4,0.8810904622077942,False,True,10
Indigestion ( similar to acid indigestion,"[1894, 335, 602, 313, 2788, 304, 22193, 1399, 335, 602]",/,847,29897,5.593233108520508,gcg,"anger / Referências/),","[27343, 847, 11162, 23201]",4,0.3075546622276306,False,True,10
! Travel Station = = = =,"[1738, 3201, 955, 12039, 353, 353, 353, 353]",,29871,353,4.168476581573486,gcg,CI obtained \(τ,"[25781, 7625, 4269, 30137]",4,0.5319013595581055,False,True,8
on it due to the game 's,"[373, 372, 2861, 304, 278, 3748, 525, 29879]",unusual,22910,5972,6.025423049926758,gcg,unusual expert console interpreter,"[22910, 17924, 2991, 26997]",4,2.2617075443267822,False,True,8
times over the course of several years removed the homeless who were squatting there,"[3064, 975, 278, 3236, 310, 3196, 2440, 6206, 278, 3632, 6393, 1058, 892, 10674, 23980, 727]",",",1919,29889,9.726289749145508,gcg,"dump , Liver -(","[16766, 1919, 22469, 19691]",4,1.342774748802185,False,True,16
"prints of Korean films before the 1970s survive , and","[14677, 310, 22467, 12298, 1434, 278, 29871, 29896, 29929, 29955, 29900, 29879, 10503, 573, 1919, 322]",at,472,278,6.085209846496582,gcg,"Colombia)), least two","[21078, 8243, 3203, 1023]",4,2.176072359085083,False,True,16
"1902 until 1905 . In 1903 , Kelley finished ninth in the NL in OBP","[29896, 29929, 29900, 29906, 2745, 29871, 29896, 29929, 29900, 29945, 869, 512, 29871, 29896, 29929, 29900, 29941, 1919, 476, 1808, 29891, 7743, 17081, 386, 297, 278, 405, 29931, 297, 438, 29933, 29925]",(,313,14544,3.679408073425293,gcg,"): @""Sam `<","[1125, 12490, 22966, 14935]",4,1.516887664794922,False,True,32
"be described by an element of πm − 1 ( Sn − 1 ) , by considering the way in which a small m − 1 sphere","[367, 5439, 491, 385, 1543, 310, 29871, 30170, 29885, 13935, 29871, 29896, 313, 22639, 13935, 29871, 29896, 1723, 1919, 491, 13858, 278, 982, 297, 607, 263, 2319, 286, 13935, 29871, 29896, 20745]",around,2820,338,4.613597869873047,gcg,besondere является sentiment recommendation,"[23787, 14367, 19688, 29303]",4,1.6668729782104492,False,True,32
"Jack Donaghy 's ( Alec Baldwin ) first meeting with Celeste "" C.C. "" Cunningham ( Edie Falco )","[5457, 3872, 351, 5819, 525, 29879, 313, 7801, 29883, 23874, 5080, 1723, 937, 11781, 411, 14227, 4196, 376, 315, 29889, 29907, 29889, 376, 315, 27389, 3391, 313, 2155, 347, 12941, 1111, 1723]",;,2056,297,8.070929527282715,gcg,); fear devant Jam,"[3482, 8866, 19398, 16131]",4,0.8295938372612,False,True,32
"80 passes to workers and agents to collect visas and submit applications to work in Hong Kong , promising to handle all applications submitted . Offices opened one","[29947, 29900, 14517, 304, 17162, 322, 19518, 304, 6314, 1998, 294, 322, 9752, 8324, 304, 664, 297, 12798, 12026, 1919, 2504, 5921, 304, 4386, 599, 8324, 18397, 869, 5947, 1575, 6496, 697]",hour,7234,2462,4.005064964294434,gcg,�clock Daily：,"[248, 13058, 23331, 30383]",4,0.2427219301462173,False,True,32
mortars ; the second line was formed by ,"[5758, 1503, 2056, 278, 1473, 1196, 471, 8429, 491, 29871]",3,29941,29896,2.0782086849212646,gcg,thirty insteadèrent („,"[17058, 2012, 13546, 20391]",4,0.2246843576431274,False,True,10
snow together for the last time . On,"[15007, 4208, 363, 278, 1833, 931, 869, 1551]",February,6339,278,4.5781965255737305,gcg,日 Februarylek means,"[30325, 6339, 28508, 2794]",4,0.5139760971069336,False,True,8
"@-@ François Larios , footballer","[732, 29899, 29992, 13645, 365, 8596, 1919, 19026]",,29871,13,5.256594181060791,gcg,", nginx Militär◦","[1919, 19376, 26212, 31460]",4,0.6916141510009766,False,True,8
ks . In 1629,"[2039, 869, 512, 29871, 29896, 29953, 29906, 29929]",it,372,29892,4.246270179748535,gcg,tard Orts было szám,"[11364, 22007, 8573, 18216]",4,0.4631479978561401,False,True,8
"transit time is 15 days , as compared with the 30 days average it would take for the freight to make the same journey by ship","[1301, 277, 931, 338, 29871, 29896, 29945, 3841, 1919, 408, 9401, 411, 278, 29871, 29941, 29900, 3841, 6588, 372, 723, 2125, 363, 278, 3005, 523, 304, 1207, 278, 1021, 16342, 491, 7751]",.,869,29889,3.830021858215332,gcg,`[ Spider Emp роман,"[10338, 26778, 7361, 25368]",4,0.7297655940055847,False,True,32
"York City seeking Ana . Fearing a man from their past named Patrick will find Danny , Angie and Nick head to New York to find him .","[3088, 4412, 25738, 20367, 869, 383, 799, 292, 263, 767, 515, 1009, 4940, 4257, 14875, 674, 1284, 360, 14763, 1919, 3218, 347, 322, 13853, 2343, 304, 1570, 3088, 304, 1284, 1075, 869]",,29871,13,6.098632335662842,gcg,elementos：１.~,"[29290, 30383, 31936, 13217]",4,0.6705102920532227,False,True,32
"advantage of refinement , good manners and , in V6 form , good performance . Rust was","[10631, 310, 2143, 262, 882, 1919, 1781, 767, 8397, 322, 1919, 297, 478, 29953, 883, 1919, 1781, 4180, 869, 390, 504, 471]",identified,15659,263,7.781970977783203,gcg,was identified={\scriptsize,"[471, 15659, 21854, 20980]",4,0.2271191328763961,False,True,22
"a spot the size of two of his fingers . The pitch would act "" exactly the same way as reverse English","[263, 9758, 278, 2159, 310, 1023, 310, 670, 23915, 869, 450, 15905, 723, 1044, 376, 3721, 278, 1021, 982, 408, 11837, 4223]",does,947,15905,4.731419086456299,gcg,Ḩcomputiverse depth,"[31489, 12097, 12193, 10809]",4,1.8970041275024412,False,True,22
high @-@ tech firm for tracking music,"[1880, 732, 29899, 29992, 734, 305, 9226, 363, 23110, 4696]",air,4799,322,7.943148612976074,gcg,stations selon CHAP („,"[16355, 14864, 11985, 20391]",4,0.5813202857971191,False,True,10
ile and totalitarian culture . This,"[488, 322, 3001, 3673, 713, 9257, 869, 910]",caused,8581,338,8.263809204101562,gcg,________ Prim caused werd,"[14365, 9724, 8581, 4454]",4,1.7952144145965576,False,True,8
have been described as affecting the visual,"[505, 1063, 5439, 408, 6602, 292, 278, 7604]",analysis,7418,1788,8.397275924682617,gcg,label analysis==== difficulties,"[3858, 7418, 2751, 23553]",4,1.4412014484405518,False,True,8
were held under guard while their sentences were passed to Admiral Wright for review .,"[892, 4934, 1090, 8372, 1550, 1009, 25260, 892, 4502, 304, 23946, 284, 22927, 363, 9076, 869]",On,1551,869,4.801994800567627,gcg,}; On₁ April,"[3980, 1551, 30148, 3786]",4,1.4273998737335205,False,True,16
contemporary music critics who called the song infectious and praised its catchiness,"[24952, 4696, 28431, 1058, 2000, 278, 4823, 3041, 522, 2738, 322, 7213, 3368, 967, 4380, 3335]",.,869,29889,7.38373327255249,gcg,impl canton . }{,"[13374, 23355, 869, 24333]",4,0.7967917919158936,False,True,16
Beauchamp abandoned the idea of killing Sharp honorably in a duel,"[1522, 13989, 1160, 23181, 278, 2969, 310, 23393, 1383, 6834, 10657, 2197, 297, 263, 868, 295]",.,869,29892,8.636037826538086,gcg,. voicefully或,"[869, 7314, 3730, 31391]",4,0.7448495030403137,False,True,16
"also generally exhibit a smattering of small , dark @-@ edged white spots . This ray is further characterized by a distinctively bell","[884, 6892, 10371, 277, 263, 1560, 2620, 292, 310, 2319, 1919, 6501, 732, 29899, 29992, 1226, 3192, 4796, 805, 1862, 869, 910, 15570, 338, 4340, 2931, 1891, 491, 263, 8359, 3598, 22623]",@,732,29899,5.968266010284424,gcg,/@ Catherinecitet<%=,"[29368, 21688, 17112, 26292]",4,0.5010309219360352,False,True,32
"ongju , on the far side of the Taebaek range , drains into the Geumho River , which then flows into the Nakdong","[549, 4900, 1919, 373, 278, 2215, 2625, 310, 278, 10523, 774, 29874, 1416, 3464, 1919, 7482, 1144, 964, 278, 1879, 398, 1251, 6163, 1919, 607, 769, 24536, 964, 278, 20962, 29881, 549]",.,869,6163,2.473104953765869,gcg,"-San�',","[448, 22509, 229, 23592]",4,0.9972150325775146,False,True,32
"however , was masterminding the preparation of the SNAE scientific reports . These , at considerable cost","[3138, 1919, 471, 5835, 29885, 4015, 278, 10223, 362, 310, 278, 317, 3521, 29923, 16021, 13676, 869, 4525, 1919, 472, 15620, 3438]",and,322,1919,2.265367031097412,gcg,p Alternatively和 limitations,"[115, 20360, 30503, 27028]",4,1.2168502807617188,False,True,22
"ill in South Ayrshire , Scotland . Wason set it up as a model village for the workers of","[453, 297, 4275, 319, 4316, 11750, 1919, 15226, 869, 399, 1658, 731, 372, 701, 408, 263, 1904, 5720, 363, 278, 17162, 310]",his,670,278,2.3422727584838867,gcg,imports seiner Unternehmen amazon,"[24802, 6540, 24014, 19249]",4,0.5542802810668945,False,True,22
Mahoney in the Democratic primary by 50,"[10082, 4992, 297, 278, 19083, 7601, 491, 29871, 29945, 29900]",@,732,18952,16.63676643371582,gcg,"adratkilometer $, fifty @","[21088, 29313, 19044, 732]",4,1.2431248426437378,False,True,10
ercial channel Extra on channel 84,"[261, 1455, 8242, 7338, 336, 373, 8242, 29871, 29947, 29946]",.,869,29889,8.842283248901367,gcg,る .TX Temp,"[30332, 869, 28627, 21121]",4,1.541234254837036,False,True,10
elmeyer designed the building to make,"[295, 1004, 7598, 8688, 278, 5214, 304, 1207]",an,385,278,3.9037928581237793,gcg,immense entrance anyone Moore,"[29403, 19546, 5019, 18588]",4,0.7710365653038025,False,True,8
Paleogene extinction event . The related,"[26412, 16603, 1294, 16807, 1741, 869, 450, 4475]",Tor,4794,21983,9.744710922241213,gcg,missing TorFilterChain circa,"[4567, 4794, 21621, 15923]",4,1.077803611755371,False,True,8
trails in Iowa . He participated in the last Democratic Debate before the primary,"[1020, 2719, 297, 25327, 869, 940, 25223, 297, 278, 1833, 19083, 7089, 403, 1434, 278, 7601]",season,4259,297,4.861368179321289,gcg,voor season primaryם,"[21525, 4259, 7601, 30404]",4,0.3251207172870636,False,True,16
asteroid . It was also found to have an unusually long period of rotation,"[20058, 333, 869, 739, 471, 884, 1476, 304, 505, 385, 18325, 1474, 1472, 3785, 310, 13733]",.,869,29892,3.681973934173584,gcg,. Gen Mc towns,"[869, 5739, 4052, 20248]",4,1.3147865533828735,False,True,16
"by using folk dances and calendar songs . He went further down this path in The Snow Maiden , where he made extensive use of seasonal calendar songs and","[491, 773, 19589, 270, 2925, 322, 17684, 12516, 869, 940, 3512, 4340, 1623, 445, 2224, 297, 450, 24392, 3219, 3615, 1919, 988, 540, 1754, 20607, 671, 310, 4259, 284, 17684, 12516, 322]",k,413,19589,7.328452110290527,gcg,kudческие '.,"[413, 566, 21938, 15300]",4,1.0628570318222046,False,True,32
character named Cuber ( voiced by Emo Philips ) announcing to the audience that they will be watching five short vignettes that are all un,"[2931, 4257, 315, 11234, 313, 992, 7612, 491, 2812, 29877, 8234, 567, 1723, 7475, 3277, 304, 278, 20026, 393, 896, 674, 367, 21217, 5320, 3273, 325, 647, 21158, 393, 526, 599, 443]",ified,2164,12817,4.71632719039917,gcg,"simplicity(@""theorem unity","[23205, 14699, 14648, 20107]",4,0.7598705887794495,False,True,32
"ifolia ; Draba hirta ; Saxifraga androsacea and Silene acaulis ( occurring down to 1 @,","[28963, 2056, 16322, 2291, 298, 381, 941, 2056, 18574, 361, 1431, 29874, 322, 1883, 815, 29874, 322, 5664, 1600, 263, 1113, 352, 275, 313, 13920, 292, 1623, 304, 29871, 29896, 732, 29892]",@,29992,29871,8.283491134643555,gcg,"<s>@"",@ข","[1, 24695, 29992, 31310]",4,0.3457753360271454,False,True,32
"'s cockeyed optimism . "" The review also commented that the movie "" is beautifully produced","[525, 29879, 1302, 384, 1032, 287, 5994, 1608, 869, 376, 450, 9076, 884, 19952, 393, 278, 14064, 376, 338, 9560, 368, 7371]",",",1919,322,3.045262336730957,gcg,consequence zn Napoleon __,"[17004, 10589, 24265, 4770]",4,1.0368895530700684,False,True,22
entrance of the chapel ) and a choir loft commemorates the signing of charter creating Queen,"[19546, 310, 278, 10708, 295, 1723, 322, 263, 3060, 381, 658, 615, 844, 28927, 1078, 278, 26188, 310, 1373, 357, 4969, 10470]",',525,29915,6.410608768463135,gcg,currencyidad +=('\,"[26095, 2368, 4619, 28909]",4,0.8439884781837463,False,True,22
", and consequently did not taste their eggs .","[1919, 322, 14161, 2705, 1258, 451, 21779, 1009, 29808, 869]",They,2688,13,3.266430377960205,gcg,They passed birds已,"[2688, 4502, 17952, 31290]",4,1.5351094007492063,False,True,10
Owners : Ian Lenagan and,"[438, 1233, 414, 584, 22291, 16206, 18939, 322]",Dar,7335,2259,6.022281169891357,gcg,Warsdata ClaraPicture,"[9149, 1272, 29042, 28210]",4,1.1439199447631836,False,True,8
"the regular seats , and come with half","[278, 4943, 22091, 1919, 322, 2041, 411, 4203]",@,732,29899,12.76486587524414,gcg,addressed half @إ,"[20976, 4203, 732, 30754]",4,0.3757628500461578,False,True,8
", territorial titles were introduced and the battalion assumed the designation of "" The","[1919, 29740, 17735, 892, 9129, 322, 278, 8957, 20235, 12023, 278, 2874, 362, 310, 376, 450]",Ad,2087,7021,8.130990982055664,gcg,Census extensive amongst Ad,"[20121, 20607, 22611, 2087]",4,0.8545159101486206,False,True,16
"the historic Saenger Theatre and Space 301 , a contemporary art gallery","[278, 22879, 5701, 15109, 15521, 322, 14121, 29871, 29941, 29900, 29896, 1919, 263, 24952, 1616, 23363]",.,869,29889,4.137160301208496,gcg,. nearest them .,"[869, 20471, 963, 869]",4,0.563599705696106,False,True,16
"second round , they were up against Germinal Ekeren . They won the first leg 4 – 0 at Veltwijckstadion with Fred","[1473, 4513, 1919, 896, 892, 701, 2750, 7287, 979, 382, 3946, 264, 869, 2688, 2113, 278, 937, 2814, 29871, 29946, 785, 29871, 29900, 472, 478, 2152, 18155, 384, 17569, 291, 411, 12001]",i,29875,4518,3.1021029949188232,gcg,BarcelonaResponse uninstall `[,"[12408, 5103, 27608, 10338]",4,0.9953714609146118,False,True,32
the LOOW site for the storage and transshipment of radioactive residues and wastes created through the processing of uranium ore at Linde .,"[278, 11247, 9806, 3268, 363, 278, 8635, 322, 1301, 3527, 358, 310, 7155, 4925, 10995, 1041, 322, 471, 2167, 2825, 1549, 278, 9068, 310, 318, 661, 1974, 28074, 472, 4342, 311, 869]",,29871,13,4.320829391479492,gcg,citep� he accused,"[10001, 144, 540, 28886]",4,0.8954224586486816,False,True,32
"Rihanna 's "" Umbrella "" ( 2007 ) , which sold 2","[390, 4861, 9713, 525, 29879, 376, 6379, 1030, 13520, 376, 313, 29871, 29906, 29900, 29900, 29955, 1723, 1919, 607, 5239, 29871, 29906]",7,29955,29889,3.708890676498413,gcg,municipality strategyństw Sierra,"[21511, 13705, 29698, 24790]",4,0.2701728641986847,False,True,22
epic poem composed by Robert Southey,"[9358, 293, 26576, 13725, 491, 4755, 317, 449, 354, 29891]",.,869,297,7.866332054138184,gcg,"riteriaConverter related ""^","[21977, 18545, 4475, 13898]",4,2.554692029953003,False,True,10
"936 , DE 14 was designated","[29929, 29941, 29953, 1919, 5012, 29871, 29896, 29946, 471, 25373]",along,3412,408,8.15162467956543,gcg,designated along rowViewHolder,"[25373, 3412, 1948, 25050]",4,0.064481683075428,False,True,10
. In September 2006,"[869, 512, 3839, 29871, 29906, 29900, 29900, 29953]",",",1919,29892,4.295823574066162,gcg,dependent enter professional factory,"[18980, 3896, 10257, 12529]",4,0.3039017617702484,False,True,8
"his AFL career had begun , Hunt featured in television commercials for","[670, 319, 10536, 6413, 750, 23580, 1919, 379, 1657, 15000, 297, 11456, 7825, 455, 1338, 363]",Sw,3925,278,6.535137176513672,gcg,See Television SwATCH,"[13393, 22417, 3925, 14789]",4,0.4466286897659302,False,True,16
"-@ founder of LinkedIn , and entertainment producer Quincy Jones .","[29899, 29992, 25331, 310, 28547, 797, 1919, 322, 22684, 358, 14297, 751, 262, 1270, 10920, 869]",,29871,13,5.271950721740723,gcg," legisl₃=""""","[6756, 13332, 30174, 13776]",4,0.9529393911361694,False,True,16
"that he believes that Dr. Pollidori , acting as a modern @-@ day Victor Frankenstein , has created The Great Mutato .","[393, 540, 1339, 17180, 393, 4942, 29889, 2043, 29880, 333, 4170, 1919, 16684, 408, 263, 5400, 732, 29899, 29992, 2462, 12684, 1352, 1717, 5465, 1919, 756, 2825, 450, 7027, 20749, 1219, 869]",Later,12699,13,6.775160789489746,gcg,Details Laterвает Yang,"[10602, 12699, 20120, 27583]",4,0.7423808574676514,False,True,32
"of the crest , which is the only way to tell juveniles of the two genera apart , as the crests took on their distinctive forms","[310, 278, 2181, 342, 1919, 607, 338, 278, 871, 982, 304, 2649, 3623, 854, 5475, 310, 278, 1023, 1176, 29874, 12435, 1919, 408, 278, 2181, 9197, 3614, 373, 1009, 8359, 573, 7190]",as,408,472,2.6101622581481934,gcg,ugly formsauer seemed,"[22769, 7190, 7547, 6140]",4,1.6258375644683838,False,True,32
"th , 2016 , Williams announced his plans to retire following the Rock or Bust World Tour . He cited the recent departures of","[386, 1919, 29871, 29906, 29900, 29896, 29953, 1919, 11648, 9326, 670, 13900, 304, 3240, 533, 1494, 278, 8027, 470, 350, 504, 2787, 6371, 869, 940, 274, 1573, 278, 7786, 5840, 1973, 310]",other,916,670,3.638584613800049,gcg,%>% minimum lapȘ,"[12437, 9212, 23012, 30233]",4,2.2892613410949707,False,True,32
". During the summer of 1209 , Hugh , along with his brother , was one of the","[869, 7133, 278, 11801, 310, 29871, 29896, 29906, 29900, 29929, 1919, 15888, 1919, 3412, 411, 670, 8099, 1919, 471, 697, 310, 278]",council,18701,20251,7.109487533569336,gcg,Conne accused další council,"[20971, 28886, 29067, 18701]",4,1.571967840194702,False,True,22
fictional crime organisation SPECTRE and his,"[26797, 1848, 17268, 24788, 317, 4162, 1783, 1525, 322, 670]",island,11359,6583,10.098983764648438,gcg,hans остров och](#,"[22374, 27586, 1895, 10514]",4,0.1970818042755127,False,True,10
"same time , En Thangai (","[1021, 931, 1919, 1174, 498, 574, 1794, 313]",My,1619,29911,7.9288225173950195,gcg,Моё revista interests,"[8936, 30043, 25374, 20017]",4,1.8481372594833372,False,True,8
consider bringing in Heinz @-@,"[2050, 20794, 297, 9515, 29920, 732, 29899, 29992]",Har,3536,13,8.460627555847168,gcg,Hein Har quantity Между,"[9515, 3536, 14728, 28064]",4,0.3166050910949707,False,True,8
"going to give up , but gave Weaver one last shot , and in this","[2675, 304, 2367, 701, 1919, 541, 4846, 1334, 12483, 697, 1833, 10322, 1919, 322, 297, 445]",take,2125,1206,9.87468147277832,gcg,alternate take Kong британ,"[25010, 2125, 12026, 25926]",4,0.688969612121582,False,True,16
undertook survey work around Tasman Bay and later in that year was the,"[1090, 517, 554, 18994, 664, 2820, 23793, 1171, 6211, 322, 2678, 297, 393, 1629, 471, 278]",representative,21097,937,7.498697280883789,gcg,время representative=${Job,"[8409, 21097, 23339, 11947]",4,1.1451936960220337,False,True,16
"= = = KKKill the Fetus , Closed Casket","[353, 353, 353, 476, 29968, 29968, 453, 278, 383, 300, 375, 1919, 2233, 2662, 315, 7896]",and,322,29892,3.5650887489318848,gcg,Триvoj containing simultaneously,"[28928, 17521, 6943, 21699]",4,0.6410178542137146,False,True,16
Sarawak to the British Crown . A Cession Bill was put forth in the Council Negri ( now Sarawak State Legislative Assembly ) and was,"[7745, 1450, 557, 304, 278, 4908, 25306, 869, 319, 315, 1211, 6682, 471, 1925, 11483, 297, 278, 8831, 12610, 374, 313, 1286, 7745, 1450, 557, 4306, 18991, 1230, 13266, 1723, 322, 471]",deb,2553,4502,4.055206775665283,gcg,"was deb`]((""%","[471, 2553, 7072, 11702]",4,0.4074827134609222,False,True,32
emical developed for the field a new,"[331, 936, 8906, 363, 278, 1746, 263, 716]",kind,2924,1158,4.5980987548828125,gcg,]: Reading Dick pó,"[5387, 21439, 12488, 20351]",4,1.950315833091736,False,True,8
preferred motif . Glass spire,"[16389, 3184, 361, 869, 402, 605, 805, 533]",orn,15937,29892,6.910029411315918,gcg,ière orn}{|Package,"[5289, 15937, 24525, 14459]",4,0.0237440485507249,False,True,8
road and two waterways were left open,"[6520, 322, 1023, 4094, 1994, 892, 2175, 1722]",.,869,29889,8.682153701782227,gcg,　 b younger .,"[30358, 289, 20023, 869]",4,0.8452831506729126,False,True,8
"in length . Its highest point was to the south , where the town of Kal","[297, 3309, 869, 8011, 9939, 1298, 471, 304, 278, 7062, 1919, 988, 278, 4726, 310, 9172]",anga,12686,314,7.7081193923950195,gcg,VALUE Kanлагаétique,"[19143, 11720, 15813, 19971]",4,0.3159457147121429,False,True,16
"the studio after the songs were mostly complete and added lyrics to a handful of songs , which he said was "" actually quite liberating "" in contrast to","[278, 8693, 1156, 278, 12516, 892, 11149, 4866, 322, 2715, 26627, 1199, 304, 263, 1361, 1319, 310, 12516, 1919, 607, 540, 1497, 471, 376, 2869, 3755, 7866, 1218, 376, 297, 12814, 304]",writing,5007,278,2.4909260272979736,gcg,han wrote GPU ге,"[5905, 5456, 22796, 10342]",4,1.0997653007507324,False,True,32
", the anniversary of the Polish May Constitution , another demonstration with patriotic undertones took place . On 30 May , Łódź 's","[1919, 278, 6957, 27547, 310, 278, 19919, 2610, 20063, 1919, 1790, 9004, 362, 411, 16967, 13574, 22332, 2873, 3614, 2058, 869, 1551, 29871, 29941, 29900, 2610, 1919, 14124, 4431, 30109, 525, 29879]",industrial,18408,9105,7.210710048675537,gcg,Illinois industrialListView noticed,"[17066, 18408, 15660, 10548]",4,1.5902599096298218,False,True,32
"match between Ric Flair and Barry Windham . On June 24 , a title unification match","[1993, 1546, 13675, 383, 433, 381, 322, 23032, 17311, 3391, 869, 1551, 5306, 29871, 29906, 29946, 1919, 263, 3611, 443, 2450, 1993]",took,3614,1546,2.1715307235717773,gcg,Cet ath Please,"[15018, 17622, 10, 3529]",4,1.0189275741577148,False,True,22
"aga , Adi @-@ Shesha , his grandfather , and father of Ulupi .","[7781, 1919, 2087, 29875, 732, 29899, 29992, 1383, 267, 2350, 1919, 670, 4595, 22212, 1919, 322, 4783, 310, 10103, 786, 29875, 869]",Ad,2087,13,4.892629623413086,gcg,waren двух mathematical view,"[6183, 19842, 19475, 1776]",4,1.995604872703552,False,True,22
"field itself , equipped with its standard addition and multiplication . More generally , a vector space can be composed of","[1746, 3528, 1919, 1592, 16242, 411, 967, 3918, 6124, 322, 21666, 869, 5853, 6892, 1919, 263, 4608, 2913, 508, 367, 13725, 310]",n,302,263,4.958355903625488,gcg,нiders=\{ Wiener,"[6968, 11376, 27805, 27301]",4,1.230906963348389,False,True,22
", along some segments of the international borders , especially","[1919, 3412, 777, 24611, 310, 278, 6121, 28199, 1919, 7148]",near,2978,297,4.520594596862793,gcg,except near које}{(,"[19499, 2978, 28824, 19048]",4,0.1040835529565811,False,True,10
drawn to Smith 's guitar work and the keyboard,"[12061, 304, 7075, 525, 29879, 11210, 664, 322, 278, 12247]",mel,9232,664,4.042270660400391,gcg,staктив allemcore,"[9523, 8888, 11034, 3221]",4,1.5463417768478394,False,True,10
"disease transmitted by arthropods , and","[17135, 18750, 4430, 491, 564, 386, 1336, 19653, 1919, 322]",has,756,278,4.378055572509766,gcg,contains current Connecticutjt,"[3743, 1857, 27230, 22779]",4,1.0318048000335691,False,True,10
gave the episode a grade of C-,"[4846, 278, 12720, 263, 19468, 310, 315, 29899]",.,869,12254,4.987067222595215,gcg,. Pat▶ anonymous,"[869, 4121, 30965, 21560]",4,0.2547401487827301,False,True,8
"Cup Final the previous year , losing to","[6536, 9550, 278, 3517, 1629, 1919, 19035, 304]",Australia,8314,278,5.2835845947265625,gcg,England retainicket Arthur,"[5408, 11551, 8522, 11498]",4,0.6629403233528137,False,True,8
17 in Southfields . The highway,"[29896, 29955, 297, 4275, 9621, 869, 450, 29469]",continues,18172,471,6.933426856994629,gcg,passes CP Pra Québec,"[14517, 28505, 9002, 22427]",4,1.3650270700454712,False,True,8
ers as file cards on the packaging for the action figures . The file cards,"[414, 408, 934, 15889, 373, 278, 4870, 6751, 363, 278, 3158, 13994, 869, 450, 934, 15889]",themselves,6053,892,4.933011531829834,gcg,callback togg poklette,"[6939, 17304, 11293, 20200]",4,0.1155059337615966,False,True,16
different methods to define the continental boundaries of biomes dominated by different,"[1422, 3519, 304, 4529, 278, 2145, 13703, 24371, 310, 4768, 290, 267, 8022, 630, 491, 1422]",functional,13303,18655,5.080187797546387,gcg,comparing functionaletes}}{\,"[17420, 13303, 10778, 12431]",4,0.0761088132858276,False,True,16
"s principal record producer A.B. Quintanilla . It was created for Selena 's 1992 album Entre a Mi Mundo , to","[29879, 5882, 2407, 14297, 319, 29889, 29933, 29889, 29223, 273, 2911, 869, 739, 471, 2825, 363, 8365, 2386, 525, 29879, 29871, 29896, 29929, 29929, 29906, 3769, 14447, 263, 5493, 29790, 1919, 304]",show,1510,367,3.932819843292236,gcg,programme disappearedProduASH,"[19607, 24273, 23665, 24943]",4,1.997323751449585,False,True,32
that thought it was seeing only [ dance ] was surprised to find its vision obscured by a tear — something that does not often happen in a ballet,"[393, 2714, 372, 471, 8790, 871, 518, 17948, 4514, 471, 18014, 304, 1284, 967, 18551, 19726, 2955, 491, 263, 734, 279, 813, 1554, 393, 947, 451, 4049, 3799, 297, 263, 6411, 1026]",...,2023,29889,7.297370910644531,gcg,Kentucky ... Develop object,"[24043, 2023, 10682, 1203]",4,1.5862566232681274,False,True,32
"but it may be Jay at his most lyrical — and certainly at his most honest , according to him ""","[541, 372, 1122, 367, 19556, 472, 670, 1556, 26627, 936, 813, 322, 8959, 472, 670, 1556, 15993, 1919, 5034, 304, 1075, 376]",.,869,29902,6.605635643005371,gcg,ховxtywidehat{$\,"[9490, 29312, 12259, 20256]",4,1.1234952211380005,False,True,22
"ia of Asclepius , an elixir with magical healing properties . Five of the gods","[423, 310, 1094, 2841, 1631, 375, 1919, 385, 560, 861, 381, 411, 2320, 936, 540, 12818, 4426, 869, 22853, 310, 278, 27379]",entered,7802,526,7.568066120147705,gcg,participants entered는 Blue,"[27138, 7802, 31081, 10924]",4,1.7471576929092407,False,True,22
The Régiment de Picardie stood their ground,"[450, 26931, 2073, 316, 14612, 538, 347, 8389, 1009, 5962]",but,541,29892,4.11453914642334,gcg,ground but Loren dedic,"[5962, 541, 23223, 8856]",4,0.0036510254722088,False,True,10
counted . Caretaker managers are not listed,"[29115, 869, 10057, 29873, 5790, 767, 18150, 526, 451, 9904]",.,869,29889,4.843658447265625,gcg,v self dernier aren,"[121, 1583, 16825, 9455]",4,0.081831157207489,False,True,10
"discovery , comparable only to the Super","[20699, 1919, 5734, 519, 871, 304, 278, 5670]",@,732,27207,14.00387191772461,gcg,ˆ sparse Super @,"[31597, 29234, 5670, 732]",4,0.2244738042354583,False,True,8
construction due to demographic pressure . The,"[7632, 2861, 304, 1261, 12122, 12959, 869, 450]",supports,11286,4665,12.097711563110352,gcg,吉 introduceжил supports,"[31033, 14944, 23639, 11286]",4,2.0380938053131104,False,True,8
"3rd Battalion , Royal Australian Regiment , as he considered the risks too great","[29941, 5499, 27841, 1919, 7021, 9870, 17982, 1919, 408, 540, 5545, 278, 5161, 2039, 2086, 2107]",.,869,29889,4.700802803039551,gcg,$ . refused JOIN,"[39, 869, 15964, 8780]",4,0.3902623653411865,False,True,16
"this event , but re @-@ established themselves and thrived during the","[445, 1741, 1919, 541, 337, 732, 29899, 29992, 7841, 6053, 322, 266, 1150, 287, 2645, 278]",Tri,8602,29871,8.409980773925781,gcg,TriEmail originiformes,"[8602, 9823, 3978, 25430]",4,0.8466804623603821,False,True,16
