question,question_ids,answer,answer_ids,base_prediction,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 coxes as they contested the same water. Oxford held a canvas ,"[739, 99, 255, 345, 506, 41855, 248, 1144, 1391, 204, 25, 14068, 3053, 241, 15482, 204]",',18,",",3.609375,greedy,Rear coached('../,"[64246, 44970, 62969]",3,1.359375,False,True,16
", Sarah Ann Derbyshire, in 1836, and","[204, 23, 10617, 5142, 8337, 51908, 10760, 204, 23, 272, 204, 12315, 33, 204, 23, 273]", bought,5659, they,9.1875,greedy, guy approached foreclosure,"[4101, 15377, 35632]",3,2.25,False,True,16
", consisted of over 14 @,@ 000 foot,","[204, 23, 24363, 275, 648, 204, 1279, 204, 43, 23, 43, 204, 1321, 2772, 204, 23]", with,335, ,3.859375,greedy,Pl percentage drilled,"[3248, 8412, 45914]",3,1.984375,False,True,16
" stretch, opposite of the front, also had a five degree banking ","[9788, 204, 23, 8260, 275, 248, 2365, 204, 23, 614, 618, 241, 2505, 4376, 11222, 204]",.,25,",",1.078125,greedy, erst NASCAR Appetite,"[20326, 40434, 42953]",3,0.7734375,False,True,16
 by J. Stewart Burns and directed by Chris Clements as part of the twenty,"[431, 462, 25, 18993, 30875, 273, 9009, 431, 7911, 319, 3256, 345, 622, 275, 248, 8435]", ,204,-,5.5,greedy, wann >,"[52605, 204, 41]",3,0.21875,False,True,16
-@ speaking areas are still seeing a decline in the language. The main,"[24, 43, 6534, 2698, 362, 1102, 4374, 241, 11162, 272, 248, 3599, 204, 25, 390, 1316]", Ga,15798, reason,13.125,greedy, Dí main Ga,"[64142, 1316, 15798]",3,0.5703125,False,True,16
mium and other pollutants at several times the threshold for a public health hazard.,"[59609, 273, 599, 41749, 388, 1988, 1762, 248, 16521, 312, 241, 1202, 1242, 16102, 204, 25]", Vis,5085, ,11.0,greedy, lids viabilityVis,"[40867, 39467, 8055]",3,1.6796875,False,True,16
"io is kidnapped by the Grutter gang and is rescued by Tony "" le","[752, 304, 42603, 431, 248, 1758, 8025, 12331, 273, 304, 31241, 431, 12701, 204, 13, 417]", St,574, Ch,6.125,greedy, können�itcher,"[9209, 222, 48375]",3,2.828125,False,True,16
" / 2 pint level with a crown above it ) "" and","[204, 26, 204, 29, 27809, 1445, 335, 241, 12781, 2267, 334, 204, 20, 204, 13, 273]", Jill,24286, ,12.6875,greedy,Christine handed Jill,"[60843, 13033, 24286]",3,1.9609375,False,True,16
" of the cases above, the actual score is irrelevant, only the project","[275, 248, 2913, 2267, 204, 23, 248, 4215, 5179, 304, 23981, 204, 23, 736, 248, 1441]",iles,2987, is,4.125,greedy, carsIncludes reload,"[5889, 40387, 30223]",3,0.51953125,False,True,16
", and his Australian @-@ born wife, Margaret (","[204, 23, 273, 545, 8562, 204, 43, 24, 43, 4808, 4162, 204, 23, 19987, 204, 19]", n,287, Maggie,6.78125,greedy, n( pł,"[287, 19, 42329]",3,2.140625,False,True,16
 concentrated German mortar fire as the Sherbrooke Fusiliers de @,"[20664, 6438, 33185, 2858, 345, 248, 9608, 7583, 3141, 378, 359, 2211, 358, 336, 204, 43]",-,24,Canada,7.6875,greedy,'@}-.__,"[27534, 47120, 23208]",3,2.328125,False,True,16
" by Chess Records. The album features Waters on acoustic guitar, backed by","[431, 38527, 13957, 204, 25, 390, 5026, 2360, 29016, 313, 25264, 9556, 204, 23, 13954, 431]", Willie,39398, the,4.8125,greedy, Hanover Willie trio,"[58967, 39398, 25095]",3,0.2255859375,False,True,16
" synthesizer. The theme in most of their songs is love, frequently","[28351, 5640, 204, 25, 390, 6082, 272, 758, 275, 525, 6640, 304, 1163, 204, 23, 7069]", lost,3208, with,5.3125,greedy,"
		
		Hmmm grief","[50305, 59520, 16549]",3,2.25,False,True,16
" Haynes, and a DC @-@ 10 instructor on board","[11480, 2909, 204, 23, 273, 241, 8366, 204, 43, 24, 43, 204, 696, 17799, 313, 3440]", who,569,.,5.25,greedy, Board overseeing incompetent,"[5106, 42252, 50187]",3,1.90625,False,True,16
 overall. It was written by Krista Vernoff and directed by Bill D,"[4291, 204, 25, 605, 398, 3523, 431, 16230, 76, 26827, 2710, 273, 9009, 431, 6216, 361]", ,204,’,9.4375,greedy," Bill D 
          ","[6216, 361, 29742]",3,1.0390625,False,True,16
" By 1962, he was more worried about protecting his reputation as the","[2702, 204, 3954, 29, 204, 23, 332, 398, 520, 9505, 544, 12040, 545, 9069, 345, 248]", Greatest,39751, ,7.15625,greedy, rhetoric Greatest Champion,"[27492, 39751, 23272]",3,0.91015625,False,True,16
 the house was to be allowed to burn down and that he was to stand by,"[248, 1820, 398, 271, 314, 4217, 271, 4538, 901, 273, 325, 332, 398, 271, 1405, 431]", in,272, and,4.6875,greedy,ureau instructed sniper,"[11179, 25167, 58405]",3,2.0,False,True,16
""" Wizard's Eye "" because it looks like an eye.","[13, 31018, 204, 18, 94, 15732, 204, 13, 875, 334, 2896, 606, 267, 3883, 204, 25]", This,735,"
",3.28125,greedy,)$ sqftIntroducing,"[14775, 58127, 46318]",3,1.703125,False,True,16
" of the six FIFA confederation championships, along with the FIFA World Cup","[275, 248, 2972, 30220, 1125, 5606, 326, 37190, 204, 23, 1858, 335, 248, 30220, 2889, 8067]", champion,12969, ,7.9375,greedy,▶6 Winners,"[60968, 33, 40564]",3,1.5859375,False,True,16
 at the village's edge. In the woods to the left of,"[388, 248, 7997, 204, 18, 94, 5753, 204, 25, 529, 248, 16089, 271, 248, 1786, 275]", Lut,49116, the,12.375,greedy, Gibbs Gonz Lut,"[54956, 22031, 49116]",3,0.6953125,False,True,16
 captured. The German army celebrated the victory and demonstrated its might with a major,"[12302, 204, 25, 390, 6438, 9950, 14374, 248, 9071, 273, 11433, 701, 1295, 335, 241, 2084]", military,4869, parade,2.578125,greedy,789boltDance,"[43380, 42911, 51534]",3,1.21875,False,True,16
 The rows in the following table correspond to the jerseys awarded after that stage was run,"[390, 16165, 272, 248, 1863, 2409, 6334, 271, 248, 32044, 10928, 852, 325, 4204, 398, 1257]", ,204,.,3.75,greedy,"}"")或者《","[47537, 40941, 10555]",3,1.1484375,False,True,16
 457 mm ) torpedoes ; the rest with 21 @,"[204, 38750, 7032, 204, 20, 61220, 4796, 204, 38, 248, 1297, 335, 204, 1868, 204, 43]",-,24, ,6.0,greedy,@-\ forex,"[43, 24258, 27916]",3,0.94921875,False,True,16
"nd of the month. On November 23, vocalist, Spencer","[343, 275, 248, 1325, 204, 25, 1440, 3895, 204, 1871, 204, 23, 50496, 204, 23, 24167]", Chamber,16508, Smith,4.625,greedy, exuberFilenameminecraft,"[57728, 56219, 46525]",3,1.1953125,False,True,16
 Power considered it more likely that Magnus would have kept his fleet near Dublin.,"[4954, 3558, 334, 520, 2486, 325, 47511, 631, 413, 4573, 545, 14146, 2578, 20045, 204, 25]", Magnus,47511, ,4.9375,greedy,Cy decreasing rapper,"[27665, 24941, 32748]",3,1.671875,False,True,16
 pictorial energy and boldness of the style being parodied. ,"[2503, 4996, 2399, 273, 10009, 1123, 275, 248, 2685, 1003, 958, 349, 878, 204, 25, 204]","""",13,.,4.28125,greedy,"liwość Pokies...""","[57595, 45308, 10164]",3,0.9375,False,True,16
" have negative consequences for the cell ; thus, incompletely modified RNA that","[413, 5300, 9315, 312, 248, 2324, 204, 38, 5227, 204, 23, 11666, 31452, 12174, 19915, 325]", reaches,15765, is,4.625,greedy,译reach doorstep,"[56022, 14532, 37449]",3,1.578125,False,True,16
 Dave ended up playing the sax line in fuzz guitar and it took the song a,"[12623, 5738, 510, 3133, 248, 38935, 1739, 272, 63309, 9556, 273, 334, 2065, 248, 3172, 241]", step,2006, whole,4.03125,greedy, primarily definitely pleased,"[8708, 3539, 9055]",3,1.7734375,False,True,16
 A Scriptures Catechism ( 1797 ) ( 2,"[317, 43790, 49396, 327, 1189, 204, 19, 204, 14824, 34, 204, 20, 204, 19, 204, 29]", parts,3434, ,7.15625,greedy,enegro*=WATCH,"[62828, 48533, 64420]",3,1.9375,False,True,16
" were working on a track that McCartney had started a decade previously, ""","[646, 1660, 313, 241, 2540, 325, 58231, 618, 2075, 241, 8561, 5903, 204, 23, 204, 13]", Beautiful,15776,The,7.71875,greedy,Beautiful・ com,"[17795, 47027, 371]",3,2.375,False,True,16
", including many Arab and Lebanese Canadians, criticized Harper's description of","[23, 1497, 860, 8065, 273, 46620, 28443, 204, 23, 27917, 22957, 204, 18, 94, 6485, 275]", Israel,5505, the,4.25,greedy,Vegan discut Isra,"[63773, 54947, 61024]",3,1.046875,False,True,16
 1981 @-@ 1984 : Mosul Dam ,"[204, 2747, 28, 204, 43, 24, 43, 204, 2747, 31, 204, 37, 16858, 338, 8901, 204]",",",23,(,3.515625,greedy,SpecificationWhereBorn,"[54142, 6844, 29530]",3,1.390625,False,True,16
"ht, but under the influence of his pagan wife, his church contained","[389, 204, 23, 480, 813, 248, 5943, 275, 545, 47843, 4162, 204, 23, 545, 4731, 10837]", both,1216, many,4.625,greedy, Previouslygender separate,"[35494, 21054, 5661]",3,1.53125,False,True,16
"3, Martin called in the receivers and the club was put up for sale","[30, 204, 23, 7772, 1964, 272, 248, 34819, 273, 248, 4230, 398, 1340, 510, 312, 3921]", ,204,.,3.390625,greedy, Bonuses sneakers>>>,"[52420, 32435, 19613]",3,0.96875,False,True,16
", was published in 2005. For many years, Armstrong turned down biography offers from authors","[204, 23, 398, 4002, 272, 204, 853, 32, 204, 25, 1133, 860, 909, 204, 23, 29793, 3275, 901, 28203, 2518, 427, 7761]", such,963, who,3.96875,greedy, McCartneyktionen rendition,"[58231, 38022, 49703]",3,1.4140625,False,True,22
" also sponsored the Female Law Practitioners Act 1911, which enabled women to practice law in South Australia","[614, 16738, 248, 23452, 3950, 38794, 358, 2875, 204, 6474, 28, 204, 23, 585, 10942, 1920, 271, 3100, 1651, 272, 2993, 5403]", for,312,.,3.015625,greedy, translator Clickfunnels Cbd,"[38034, 47160, 13008]",3,1.2265625,False,True,22
 is part of the United Kingdom. It shares land borders with Scotland to the north and Wales to the west,"[304, 622, 275, 248, 2522, 9721, 204, 25, 605, 7642, 2168, 16827, 335, 13499, 271, 248, 6775, 273, 15273, 271, 248, 9158]", ,204,.,2.59375,greedy,Segment'{&,"[32665, 46195, 17]",3,0.58984375,False,True,22
"@-@ section of building types, locations and ages in the New York area. This study found","[43, 24, 43, 3638, 275, 2526, 3059, 204, 23, 6477, 273, 8657, 272, 248, 1184, 2798, 1766, 204, 25, 735, 2220, 1217]", mercury,39120, that,12.0625,greedy,']) Schro mercury,"[25314, 50310, 39120]",3,0.93359375,False,True,22
", Galba, and his ability to put right the wrongs of the past. Alexander was making","[23, 6920, 4975, 204, 23, 273, 545, 3205, 271, 1340, 894, 248, 2991, 94, 275, 248, 1701, 204, 25, 14377, 398, 1591]", representations,28592, a,9.25,greedy,的第Making representations,"[59218, 21521, 28592]",3,0.93359375,False,True,22
". White ran for election to his seat in 1793 against Page, Thomas Buck, and James","[25, 4339, 6328, 312, 6675, 271, 545, 6106, 272, 204, 14824, 30, 1542, 7846, 204, 23, 6962, 15144, 204, 23, 273, 4826]", Sing,5215, H,9.0625,greedy, James Sing Sang,"[4826, 5215, 34975]",3,2.671875,False,True,22
" – 1815 ). In Mr. Nicholson's circulating journal, (","[204, 600, 204, 14077, 32, 204, 20, 204, 25, 529, 3552, 25, 61696, 204, 18, 94, 33250, 5600, 204, 23, 204, 19]", Nicholson,61696, ,7.40625,greedy, sytu protocols($_,"[49352, 17105, 51807]",3,1.03125,False,True,22
ata on 22 December 1715 in the ducal chapel. He could not revive the work in,"[785, 313, 204, 1671, 3960, 204, 20850, 32, 272, 248, 63154, 268, 39192, 204, 25, 707, 765, 416, 41631, 248, 633, 272]", Leipzig,48506, the,8.4375,greedy, Leipzig Elekt Kant,"[48506, 43571, 39676]",3,1.3203125,False,True,22
 the crest of the hill. The right side of the forward end of the fuselage fractured a residential wooden,"[248, 41423, 275, 248, 13308, 204, 25, 390, 894, 1753, 275, 248, 2662, 991, 275, 248, 39205, 62889, 54882, 241, 9708, 11085]", deck,9099, fence,2.9375,greedy,wooddeckNJ,"[3778, 40639, 53326]",3,0.26171875,False,True,22
" the field. Around 2003, at the Seahawks'request, local company EcoChemical","[248, 2206, 204, 25, 20008, 204, 853, 30, 204, 23, 388, 248, 52227, 204, 18, 2726, 204, 23, 1783, 1438, 23097, 63432]", developed,4027, Solutions,5.5,greedy, firearms earbuds Chemical,"[31508, 56275, 24069]",3,2.84375,False,True,22
 cartoonist with a preference to be sensitive to the subjects of his works. Lat's attention to,"[21195, 383, 335, 241, 15299, 271, 314, 8979, 271, 248, 9523, 275, 545, 2027, 204, 25, 6085, 204, 18, 94, 3197, 271]", details,2861, the,3.40625,greedy, freelancer freelanceSingapore,"[59410, 26166, 49616]",3,1.03125,False,True,22
 powerful men in the country's administration. Police and intelligence forces brought under their administrative control included the,"[4452, 1658, 272, 248, 2020, 204, 18, 94, 6354, 204, 25, 8323, 273, 8371, 6389, 3867, 813, 525, 13080, 1873, 3345, 248]", SD,11361, police,8.125,greedy,Includes SD Nazi,"[40387, 11361, 26439]",3,1.3828125,False,True,22
" posted a team @-@ high 5 assists on November 19, 2013 against the","[5637, 241, 1255, 204, 43, 24, 43, 986, 204, 32, 16829, 313, 3895, 204, 660, 204, 23, 204, 626, 30, 1542, 248]", Houston,11429, New,3.90625,greedy, Unidos WomensMLS,"[34727, 51817, 40252]",3,1.640625,False,True,22
"', the condition @-@ name wage @-@ is @-@ hourly is","[18, 204, 23, 248, 3711, 204, 43, 24, 43, 1536, 14730, 204, 43, 24, 43, 304, 204, 43, 24, 43, 31618, 304]", true,2031, ,4.03125,greedy, Hour早true,"[20748, 25511, 10190]",3,0.5859375,False,True,22
" of the Aggies'targets, catching 139 of 199 passes for 1 @,","[275, 248, 24335, 424, 204, 18, 10796, 204, 23, 17231, 204, 18450, 275, 204, 1840, 12000, 312, 204, 28, 204, 43, 23]",@,43, ,6.25,greedy,'''`{,"[25568, 54561, 49436]",3,2.09375,False,True,22
" a year. The inhabitants, who had hoped for help from the Nabatean king Aretas","[241, 649, 204, 25, 390, 23054, 204, 23, 569, 618, 13722, 312, 733, 427, 248, 50610, 375, 257, 6693, 317, 1131, 277]", II,4036, IV,6.0625,greedy,>>SUFFIX<<>>DOMAIN<<,"[9, 7, 49436]",3,1.1796875,False,True,22
" Bedells took over from Pollard as his stage partner, with Anita Elson and Leon Errol as","[8278, 6437, 2065, 648, 427, 18765, 435, 345, 545, 4204, 4386, 204, 23, 335, 39832, 2346, 1799, 273, 13673, 3705, 1338, 345]", supporting,6921, the,4.125,greedy, Guaranteed Supportingblockquote,"[45128, 39901, 44158]",3,1.6640625,False,True,22
" as well as one daughter. He was married to his wife, Doris, for 44 years","[345, 779, 345, 532, 5195, 204, 25, 707, 398, 6143, 271, 545, 4162, 204, 23, 54187, 204, 23, 312, 204, 3828, 909]", until,1725, ,2.8125,greedy, moinsUntilTrump,"[14397, 22307, 23043]",3,0.9609375,False,True,22
@-@ challenge condition performed significantly better than those in the non @-@ diagnostic @-@,"[43, 24, 43, 4671, 3711, 6016, 6302, 1286, 661, 1014, 272, 248, 1462, 204, 43, 24, 43, 16509, 204, 43, 24, 43]", only,736, group,7.59375,greedy,   einem Only,"[60482, 8497, 6099]",3,1.96875,False,True,22
 @.@ 3 km / s which is comparable to the 9 @.@ ,"[204, 43, 25, 43, 204, 30, 8027, 204, 26, 247, 585, 304, 15872, 271, 248, 204, 36, 204, 43, 25, 43, 204]",7,34,3,4.21875,greedy, frå七 DOI,"[54898, 27243, 37229]",3,1.3671875,False,True,22
" exercised, had long excited in me a desire to examine the structure of an organ so curious, and","[40407, 204, 23, 618, 916, 5565, 272, 454, 241, 6080, 271, 11152, 248, 4352, 275, 267, 1380, 485, 10496, 204, 23, 273]", the,248, so,3.140625,greedy,>>TITLE<< Crushers THE,"[0, 52221, 5269]",3,2.109375,False,True,22
 at the west end of the lake. The eastern end is the shallowest where the River Yeo enters,"[388, 248, 9158, 991, 275, 248, 11061, 204, 25, 390, 16896, 991, 304, 248, 20835, 355, 881, 248, 6074, 16451, 90, 20866]", ,204, the,3.28125,greedy, enters Suppressant&,"[20866, 63227, 17]",3,1.15625,False,True,22
 ) of an isolated squadron of six British battleships. Skirmishes between the rival destroyer,"[204, 20, 275, 267, 13982, 14411, 1480, 275, 2972, 5282, 18532, 4791, 204, 25, 4200, 2186, 5571, 1192, 248, 15378, 7183, 246]", screens,10951, fl,5.1875,greedy,keeperrer screens,"[19100, 5146, 10951]",3,1.703125,False,True,22
" Lalande 21185, appeared in 1966, a year after his first short @","[42882, 8920, 204, 21522, 5253, 204, 23, 6248, 272, 204, 3954, 33, 204, 23, 241, 649, 852, 545, 772, 1866, 204, 43]",-,24, ,6.71875,greedy,{-@-=-=,"[53255, 43, 45309]",3,0.13671875,False,True,22
", 46 of 53 voters approved incorporation as a Borough. Citizens of Englewood Township challenged the","[23, 204, 4559, 275, 204, 6765, 11701, 6984, 42977, 345, 241, 51316, 204, 25, 24893, 275, 1928, 274, 3778, 27123, 17600, 248]", creation,6876, election,7.46875,greedy,<! challenged creation,"[12600, 17600, 6876]",3,0.66796875,False,True,22
 well you can play your instrument. That's one reason that makes our shows more intense when we,"[779, 299, 418, 884, 402, 8490, 204, 25, 1493, 204, 18, 94, 532, 1995, 325, 1798, 568, 3021, 520, 10183, 635, 360]", ,204, play,2.8125,greedy, THE wearingslot,"[5269, 6605, 36485]",3,1.3671875,False,True,22
" the time, and do not necessarily reflect current mileage. R reflects a realignment in the route since","[248, 601, 204, 23, 273, 441, 416, 8482, 4465, 1539, 31011, 204, 25, 382, 14555, 241, 1059, 16325, 272, 248, 7128, 1428]", then,832, the,4.28125,greedy,Originallygithub ago,"[27840, 13069, 2323]",3,1.15625,False,True,22
" elements of the conspiracy in the episodes "" Two Fathers "" and "" One Son "".","[4803, 275, 248, 20770, 272, 248, 12144, 204, 13, 5878, 48623, 204, 13, 273, 204, 13, 2146, 6578, 204, 13, 204, 25]", Carter,17534,"
",8.8125,greedy,LatCatal Carter,"[15317, 62946, 17534]",3,1.1796875,False,True,22
" Durham, the older child of Albert Healey and his wife Elizabeth née Jackson, daughter of a","[35536, 204, 23, 248, 4881, 1213, 275, 17018, 707, 27794, 273, 545, 4162, 11262, 287, 2717, 8651, 204, 23, 5195, 275, 241]", Stockton,58883, farmer,7.03125,greedy, Springer Pearson Stockton,"[41835, 39389, 58883]",3,1.46875,False,True,22
"jioeng Wanara was based on a Sundanese legend of the same name, retold by","[85, 752, 1272, 40709, 2755, 398, 1934, 313, 241, 19831, 257, 2622, 10835, 275, 248, 1144, 1536, 204, 23, 848, 693, 431]", M,331, the,4.9375,greedy, Told By M,"[63807, 2702, 331]",3,1.71875,False,True,22
" chapter of secular canons, including the Bishop's Palace and Vicars'Close,","[8223, 275, 24735, 418, 690, 204, 23, 1497, 248, 18485, 204, 18, 94, 17674, 273, 26794, 1099, 204, 18, 17822, 204, 23]", a,241, the,3.09375,greedy, Nottingham pitches mindestens,"[42788, 34074, 60502]",3,1.1796875,False,True,22
", improvements funded by tolls were authorized. The first of these was built and operated by Kingsbury","[204, 23, 10421, 14176, 431, 15099, 94, 646, 14484, 204, 25, 390, 772, 275, 783, 398, 3426, 273, 13388, 431, 15499, 10365]", and,273, Construction,2.40625,greedy,colonial Brooklyn Yorkshire,"[57938, 16894, 32781]",3,1.6171875,False,True,22
" Arnold Crowther, a Gardnerian High Priestess and High Priest who operated a coven in Sheffield,","[28519, 24754, 502, 204, 23, 241, 37931, 715, 3132, 33594, 368, 273, 3132, 33594, 569, 13388, 241, 58697, 272, 42765, 204, 23]", use,745, England,11.875,greedy,Quelle Equipment Did,"[60248, 13223, 7571]",3,1.0703125,False,True,22
 in 1967 under Midsomer Norton & Radstock Community Service Vehicle Trust. This vehicle is,"[272, 204, 3954, 34, 813, 331, 1703, 12059, 33941, 204, 17, 6147, 14246, 5913, 3897, 22611, 8297, 204, 25, 735, 4627, 304]", for,312, a,4.6875,greedy, dessus shove Interested,"[58743, 45537, 45640]",3,2.3125,False,True,22
" Evolution, Dove quickly ordered several follow @-@ up online advertisements, the first two of which","[22356, 204, 23, 43898, 2976, 8552, 1988, 1122, 204, 43, 24, 43, 510, 1307, 23774, 204, 23, 248, 772, 847, 275, 585]", ,204, were,3.6875,greedy, arguing Alan)>,"[19865, 17458, 63571]",3,1.359375,False,True,22
" this episode, Mulder and Scully cross paths with a pair of doppelgangers whose close proximity","[414, 6699, 204, 23, 24338, 969, 273, 1537, 17462, 3517, 14200, 335, 241, 5449, 275, 46444, 286, 82, 8499, 4678, 2469, 22316]", yields,21512, to,7.4375,greedy, handbags closeness yields,"[49407, 57152, 21512]",3,0.83203125,False,True,22
" ). "" The History of Macroeconomics Viewed against the Background of the Marshall @","[204, 20, 204, 25, 204, 13, 390, 7187, 275, 48225, 705, 41534, 5655, 269, 1542, 248, 26266, 275, 248, 19868, 204, 43]",-,24, ,5.4375,greedy,{-(@*-,"[53255, 8186, 29097]",3,1.65625,False,True,22
" family in the 1960s. A statue was erected in 1998, and since ","[1443, 272, 248, 204, 3954, 27, 94, 204, 25, 317, 21672, 398, 42655, 272, 204, 1840, 35, 204, 23, 273, 1428, 204]",201,626,200,2.046875,greedy, Kajabi coached Clickfunnels,"[63129, 44970, 47160]",3,0.90234375,False,True,22
" between Eldest and other works such as The Lord of the Rings, while praising the themes of the book","[1192, 17796, 355, 273, 599, 2027, 963, 345, 390, 4967, 275, 248, 30426, 204, 23, 1093, 54291, 248, 11277, 275, 248, 1204]", ,204,.,3.46875,greedy,,"[49436, 7, 17]",3,1.75,False,True,22
 44 billion metric tons of oil were shipped by tanker. This amounted to 34 @.,"[204, 3828, 4777, 19994, 10920, 275, 2476, 646, 15453, 431, 8293, 246, 204, 25, 735, 49264, 271, 204, 3317, 204, 43, 25]",@,43,"
",8.9375,greedy,$.@,"[10375, 43, 186]",3,1.515625,False,True,22
"2 Dauphiné, the penultimate stage consisted of six categorised climbs during its 167","[29, 361, 540, 26498, 465, 204, 23, 248, 3646, 542, 2331, 4204, 24363, 275, 2972, 17939, 1649, 49050, 1365, 701, 204, 21635]", ,204,.,6.40625,greedy,"166 
            crushers","[19832, 28034, 31740]",3,1.28125,False,True,22
" have ten minutes without it. However, Pemberton said it was easier to write once they had","[413, 3020, 2302, 1315, 334, 204, 25, 2071, 204, 23, 337, 1476, 1294, 746, 334, 398, 4082, 271, 3131, 1960, 506, 618]", entered,7899, a,6.84375,greedy, tweeting prior entering,"[62130, 3074, 10203]",3,1.9453125,False,True,22
 toned sound found on much of the Beatles'Abbey Road ( 1969 ). Ham,"[49669, 2062, 1217, 313, 866, 275, 248, 31948, 204, 18, 32803, 5341, 204, 19, 204, 3954, 36, 204, 20, 204, 25, 6709]", and,273,er,4.6875,greedy,zzarellaEverything ketogenic,"[38246, 19235, 58511]",3,1.2890625,False,True,22
 Helsinki and Tampere collected criticism from fellow passengers on the Internet and delivered it to VR's head of,"[44628, 273, 15740, 23114, 8351, 14166, 427, 8118, 14414, 313, 248, 4752, 273, 7163, 334, 271, 18339, 204, 18, 94, 1319, 275]", passenger,15394, customer,2.578125,greedy,Ú Kyiv/.,"[54476, 53560, 23482]",3,1.75,False,True,22
"-@ reflections in his writing ; Mellow also believes the deleted passage might have been a "" tour","[24, 43, 33226, 272, 545, 2607, 204, 38, 331, 3651, 614, 9369, 248, 16720, 11690, 1295, 413, 650, 241, 204, 13, 3390]", ,204, de,4.28125,greedy,--�tour,"[563, 6953, 49260]",3,1.2578125,False,True,22
", the BSA administered the E. Urner Goodman Scholarship Fund program, providing financial grants towards the","[204, 23, 248, 341, 5345, 20151, 248, 399, 25, 8520, 954, 45672, 23371, 6677, 1283, 204, 23, 3839, 2785, 14465, 3548, 248]", college,4178, cost,4.34375,greedy, désir �college,"[55484, 8542, 56200]",3,1.7578125,False,True,22
" During the war, the Hungarian government resettled some of its pre @-@ war population in","[6599, 248, 2694, 204, 23, 248, 36700, 2183, 560, 2343, 1046, 596, 275, 701, 634, 204, 43, 24, 43, 2694, 4558, 272]", Ba,9610, the,9.25,greedy,Ba了解Ba,"[33323, 59975, 33323]",3,1.234375,False,True,22
 crew resource management due to the large number of survivors and the manner in which the flight crew handled the emergency and,"[8994, 6406, 2579, 2159, 271, 248, 1902, 1386, 275, 22198, 273, 248, 6456, 272, 585, 248, 6867, 8994, 13933, 248, 6512, 273]", landed,16115, the,4.34375,greedy, Tes Professor gummies,"[16901, 8540, 8886]",3,1.7265625,False,True,22
" Alexander Binnie, accessible from the Archway Road level by a steep flight of steps. Hornsey","[14377, 341, 60294, 204, 23, 7817, 427, 248, 5599, 989, 5341, 1445, 431, 241, 16618, 6867, 275, 4128, 204, 25, 19034, 5344]", Lane,15924, Town,4.59375,greedy, Lansing phenotypeoxicillin,"[61358, 52662, 52781]",3,2.0625,False,True,22
 coin cash and land taxes with a portion of their crop yield. Peasants obtained coinage by working,"[12631, 3973, 273, 2168, 8107, 335, 241, 8091, 275, 525, 14525, 8220, 204, 25, 2562, 277, 1221, 7502, 12631, 484, 431, 1660]", as,345, for,3.1875,greedy, routinely crafting presidency,"[25343, 27017, 30352]",3,1.59375,False,True,22
"-@ fen, married in 1912. She died of a fever in 1916 after","[24, 43, 27474, 204, 23, 6143, 272, 204, 6474, 29, 204, 25, 1261, 4841, 275, 241, 16026, 272, 204, 6474, 33, 852]", bearing,12736, giving,4.78125,greedy," after

                        defendants","[852, 60354, 30749]",3,1.96875,False,True,22
 based mostly on subsistence agriculture by local farmers using simple tools. An estimated 90 % of the,"[1934, 5662, 313, 3600, 14387, 15619, 431, 1783, 10840, 1241, 2299, 3435, 204, 25, 1060, 8719, 204, 2687, 204, 16, 275, 248]", working,1660, population,6.0,greedy,Working Disabled horses,"[21051, 60432, 11758]",3,1.1796875,False,True,22
" are only three, and their anthers are joined together so that there appears to be one.","[362, 736, 1373, 204, 23, 273, 525, 267, 502, 94, 362, 5671, 1774, 485, 325, 629, 5741, 271, 314, 532, 204, 25]", Female,23452,"
",6.90625,greedy,"Pic-""Male","[44299, 37526, 38407]",3,1.2890625,False,True,22
rous stroma or structural tissue consisting of a range of cell types ( including myofibroblasts,"[11043, 44212, 76, 379, 13588, 9450, 17618, 275, 241, 2393, 275, 2324, 3059, 204, 19, 1497, 491, 1487, 518, 290, 1808, 8799]", ,204,",",2.09375,greedy,imetersierungen authors,"[37659, 61660, 7761]",3,1.0546875,False,True,22
" the scientists who were invited to attend, and confirmed attendance, at a conference to discuss human emotions and","[248, 9973, 569, 646, 9674, 271, 4797, 204, 23, 273, 7805, 16463, 204, 23, 388, 241, 5976, 271, 2178, 2079, 9278, 273]", feelings,7364, the,3.734375,greedy,>>DOMAIN<<>>PREFIX<<,"[7, 8, 49436]",3,1.5,False,True,22
" McClintock. A recent biography for young adults by Naomi Pasachoff, Barbara McClintock","[37549, 602, 764, 204, 25, 317, 3050, 28203, 312, 2115, 6582, 431, 40776, 14281, 554, 2710, 204, 23, 17516, 37549, 602, 764]", ,204,:,2.078125,greedy,-=-= dével■,"[45309, 19310, 41301]",3,0.81640625,False,True,22
"ie "", as she was affectionately known, was saved from the scrap pile when veterans and","[396, 204, 13, 204, 23, 345, 674, 398, 19451, 1450, 2245, 204, 23, 398, 8173, 427, 248, 15334, 15341, 635, 17159, 273]", citizens,6810, their,5.40625,greedy,>>SUMMARY<< Confederate municipality,"[3, 46678, 37788]",3,2.109375,False,True,22
