question_ids,question,answer_ids,answer,question_length,_base_rank
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",21500,COL,32,27825
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",40495,itutions,32,28090
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",29773,房,32,28355
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",25519, coordinated,32,28620
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",4382,illa,32,28885
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",55966, Presented,32,29150
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",7462, guarantee,32,29415
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",18001, lane,32,29680
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",6174,Form,32,29945
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",16719, molecular,32,30210
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",26553, atoms,32,30475
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",16838, bucket,32,30740
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",38957, vamos,32,31005
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",29504, inhibition,32,31270
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",44480,整个,32,31535
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",19991,据,32,31800
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",11651, arrival,32,32065
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",14476, onion,32,32330
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",19818, escort,32,32595
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",7729, spaces,32,32860
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",45776, quere,32,33125
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",28806, negotiation,32,33390
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",36215, eater,32,33655
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",44876, Stripe,32,33920
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",26512,agus,32,34185
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",61851, utilisateurs,32,34450
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",46761, abre,32,34715
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",35492, misconduct,32,34980
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",47295,reciate,32,35245
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",36482,esian,32,35510
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",802,ting,32,35775
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",35491, grooming,32,36040
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",52298, seconde,32,36305
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",52973, Cuomo,32,36570
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",59032,pland,32,36835
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",50384,587,32,37100
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",46106,Faith,32,37365
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",9966, sentence,32,37630
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",11758, horses,32,37895
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",50312, hiatus,32,38160
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",62899, unsuitable,32,38425
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",63514, hgh,32,38690
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",26910, relent,32,38955
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",57178, precarious,32,39220
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",10289,RES,32,39485
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",30220, FIFA,32,39750
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",53766,threshold,32,40015
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",53963, Soda,32,40280
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",34602,525,32,40545
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",44839, warehouses,32,40810
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",51536, pochi,32,41075
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",9844, padd,32,41340
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",25587, Desk,32,41605
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",27739, Newsletter,32,41870
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",18562,PAR,32,42135
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",20281, cakes,32,42400
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",56536,",—",32,42665
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",3453, cho,32,42930
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",62888, moll,32,43195
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",59377,rof,32,43460
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",16667, deployment,32,43725
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",62493, Customize,32,43990
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",62895, artículos,32,44255
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",30870, unrelated,32,44520
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",32936, Besch,32,44785
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",49394,href,32,45050
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",18656, considerations,32,45315
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",43864, existential,32,45580
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",41610, Courtney,32,45845
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",35721, outwe,32,46110
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",36516,ophone,32,46375
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",25199, zal,32,46640
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",15119, Client,32,46905
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",33593, motto,32,47170
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",47224,otropic,32,47435
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",41484,ionate,32,47700
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",59606,urgeon,32,47965
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",55550, raisons,32,48230
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",19031,rique,32,48495
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",48946, amplify,32,48760
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",42041, corrupted,32,49025
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",56238,wired,32,49290
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",5916,mar,32,49555
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",64237,irties,32,49820
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",56775, snoring,32,50085
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",19496,avas,32,50350
