question_ids,question,answer_ids,answer,question_length,_base_rank
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",37,:,22,29
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",24404, undertaken,22,30
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",3803, led,22,31
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",506, they,22,32
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",329,’,22,33
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",8552, ordered,22,34
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",193,"
",22,35
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",674, she,22,36
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",38,;,22,37
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",8682, organized,22,38
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",21387, organised,22,39
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",7511, planned,22,40
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",313, on,22,41
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",5814, operation,22,42
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",15988, targeting,22,43
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",5342, operations,22,44
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",11667, aimed,22,45
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",4313, strategy,22,46
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",345, as,22,47
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",1042, used,22,48
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",2245, known,22,49
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",54332, Hubbard,22,50
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",5795, techniques,22,51
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",3035, designed,22,52
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",861,".""",22,53
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",3204, activities,22,54
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",393, L,22,55
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",23039, supposedly,22,56
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",5099, master,22,57
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",390, The,22,58
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",43552, devised,22,59
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",11172, targeted,22,60
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",545, his,22,61
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",21143, Operation,22,62
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",1353, plan,22,63
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",3618, plans,22,64
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",15916, executed,22,65
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",791,—,22,66
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",889, set,22,67
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",21154, initiated,22,68
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",951,...,22,69
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",1964, called,22,70
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",312, for,22,71
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",997,.”,22,72
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",3552, Mr,22,73
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",427, from,22,74
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",2683, State,32,0
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",204, ,32,1
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",317, A,32,2
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",29076, Agricultural,32,3
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",23,",",32,4
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",2000, University,32,5
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",18,',32,6
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",4440, College,32,7
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",273, and,32,8
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",19777, Agriculture,32,9
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",1592, state,32,10
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",9338, Southern,32,11
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",23011, Normal,32,12
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",302, S,32,13
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",3744, Techn,32,14
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",2883, Ag,32,15
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",388, at,32,16
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",398, was,32,17
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",12426, Agr,32,18
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",5502, Institute,32,19
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",7039, university,32,20
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",1428, since,32,21
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",23452, Female,32,22
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",427, from,32,23
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",10888, Poly,32,24
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",193,"
",32,25
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",25,.,32,26
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",4178, college,32,27
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",272, in,32,28
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",13429, Industrial,32,29
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",247, s,32,30
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",2793, School,32,31
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",7446, Stat,32,32
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",897, Un,32,33
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",17917, Teacher,32,34
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",618, had,32,35
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",14286, Agricult,32,36
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",329,’,32,37
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",38878, Experiment,32,38
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",312, for,32,39
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",9153, Univers,32,40
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",14709, agricultural,32,41
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",241, a,32,42
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",14947, Male,32,43
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",45638, Presbyterian,32,44
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",574, St,32,45
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",319, C,32,46
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",378, F,32,47
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",38,;,32,48
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",22746, Teachers,32,49
"[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]"," to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida",1365, during,32,50
